 Date Time CO NO2 NO
 09.12.12 12:00 ---- 0.16 0.04
 -------- 13:00 ---- 0.13 0.02
 -------- 14:00 ---- 0.13 0.02
 -------- 15:00 ---- 0.13 0.02
 -------- 16:00 ---- 0.17 0.02
 09.12.12 17:00 ---- 0.23 0.04
 -------- 18:00 ---- 0.24 0.02
 -------- 19:00 ---- 0.26 0.04
 -------- 20:00 ---- 0.26 0.04
 -------- 21:00 ---- 0.25 0.04
 09.12.12 22:00 ---- 0.30 0.10
 -------- 23:00 ---- 0.37 0.20
 -------- 00:00 ---- 0.39 0.31
 -------- 01:00 ---- 0.39 0.20
 -------- 02:00 ---- 0.42 0.28
 10.12.12 03:00 ---- 0.43 0.23
 -------- 04:00 ---- 0.46 0.30
 -------- 05:00 ---- 0.53 0.44
 -------- 06:00 ---- 0.44 0.27
 -------- 07:00 0.13 0.37 0.14
 10.12.12 08:00 0.10 0.29 0.07
 -------- 09:00 0.11 0.27 0.06
 -------- 10:00 0.10 0.28 0.10
 -------- 11:00 0.09 0.27 0.14
 -------- 12:00 0.10 0.27 0.16
 10.12.12 13:00 0.11 0.26 0.16
 -------- 14:00 0.10 0.28 0.18
 -------- 15:00 0.17 0.34 0.31
 -------- 16:00 0.13 0.30 0.16
 -------- 17:00 0.11 0.23 0.10
 10.12.12 18:00 0.10 0.22 0.08
 -------- 19:00 0.08 0.18 0.06
 -------- 20:00 0.08 0.16 0.05
 -------- 21:00 0.06 0.18 0.04
 -------- 22:00 0.04 0.12 0.01
 10.12.12 23:00 0.03 0.07 0.01
 -------- 00:00 0.04 0.07 0.01
 -------- 01:00 0.03 0.07 0.01
 -------- 02:00 0.02 0.03 0.01
 -------- 03:00 0.02 0.02 0.01
 11.12.12 04:00 0.02 0.02 0.01
 -------- 05:00 0.02 0.02 0.01
 -------- 06:00 0.03 0.04 0.01
 -------- 07:00 0.04 0.07 0.01
 -------- 08:00 0.04 0.07 0.01
 11.12.12 09:00 0.04 0.09 0.01
 -------- 10:00 0.04 0.09 0.01
 -------- 11:00 0.04 0.09 0.01
