 Date Time CO NO2 NO
 29.11.12 00:00 0.06 0.23 0.10
 -------- 01:00 0.04 0.21 0.07
 -------- 02:00 0.04 0.20 0.08
 -------- 03:00 0.04 0.18 0.07
 -------- 04:00 0.04 0.19 0.07
 29.11.12 05:00 0.04 0.24 0.12
 -------- 06:00 0.06 0.28 0.13
 -------- 07:00 0.07 0.29 0.15
 -------- 08:00 0.08 0.29 0.16
 -------- 09:00 0.09 0.28 0.13
 29.11.12 10:00 0.07 0.28 0.12
 -------- 11:00 0.11 0.29 0.13
 -------- 12:00 0.08 0.31 0.15
 -------- 13:00 0.08 0.32 0.15
 -------- 14:00 0.07 0.27 0.13
 29.11.12 15:00 0.07 0.27 0.11
 -------- 16:00 0.06 0.27 0.11
 -------- 17:00 0.06 0.27 0.10
 -------- 18:00 0.07 0.26 0.10
 -------- 19:00 0.06 0.24 0.09
 29.11.12 20:00 0.05 0.24 0.10
 -------- 21:00 0.06 0.24 0.11
 -------- 22:00 0.05 0.23 0.11
 -------- 23:00 0.04 0.20 0.08
 -------- 00:00 0.05 0.19 0.09
 30.11.12 01:00 0.05 0.20 0.08
 -------- 02:00 0.04 0.18 0.07
 -------- 03:00 0.04 0.14 0.07
 -------- 04:00 0.04 0.18 0.08
 -------- 05:00 0.06 0.27 0.15
 30.11.12 06:00 0.06 0.24 0.14
 -------- 07:00 0.06 0.23 0.13
 -------- 08:00 0.07 0.23 0.12
 -------- 09:00 0.07 0.23 0.14
 -------- 10:00 0.08 0.24 0.14
 30.11.12 11:00 0.08 0.23 0.14
 -------- 12:00 0.11 0.24 0.15
 -------- 13:00 0.10 0.19 0.15
 -------- 14:00 0.10 0.21 0.16
 -------- 15:00 0.12 0.22 0.17
 30.11.12 16:00 0.09 0.21 0.15
 -------- 17:00 0.11 0.22 0.15
 -------- 18:00 0.10 0.20 0.14
 -------- 19:00 0.13 0.23 0.22
 -------- 20:00 0.24 0.26 0.26
 30.11.12 21:00 0.07 0.21 0.10
 -------- 22:00 0.06 0.20 0.10
 -------- 23:00 0.06 0.21 0.10
