 Date Time CO NO2 NO
 11.11.12 12:00 0.07 0.29 0.09
 -------- 13:00 0.06 0.27 0.08
 -------- 14:00 0.06 0.23 0.06
 -------- 15:00 0.07 0.26 0.07
 -------- 16:00 0.07 0.26 0.07
 11.11.12 17:00 0.07 0.28 0.07
 -------- 18:00 0.07 0.33 0.08
 -------- 19:00 0.09 0.35 0.09
 -------- 20:00 0.07 0.33 0.08
 -------- 21:00 0.06 0.29 0.07
 11.11.12 22:00 0.05 0.25 0.06
 -------- 23:00 0.04 0.23 0.05
 -------- 00:00 0.04 0.19 0.05
 -------- 01:00 0.04 0.19 0.05
 -------- 02:00 0.04 0.18 0.05
 12.11.12 03:00 0.04 0.16 0.04
 -------- 04:00 0.04 0.16 0.05
 -------- 05:00 0.04 0.17 0.04
 -------- 06:00 0.04 0.17 0.05
 -------- 07:00 0.05 0.21 0.06
 12.11.12 08:00 0.07 0.23 0.07
 -------- 09:00 0.06 0.23 0.07
 -------- 10:00 0.06 0.22 0.07
 -------- 11:00 0.06 0.22 0.07
 -------- 12:00 0.06 0.24 0.08
 12.11.12 13:00 0.07 0.24 0.08
 -------- 14:00 0.07 0.22 0.09
 -------- 15:00 0.06 0.22 0.08
 -------- 16:00 0.06 0.20 0.07
 -------- 17:00 0.07 0.21 0.08
 12.11.12 18:00 0.07 0.19 0.07
 -------- 19:00 0.07 0.19 0.07
 -------- 20:00 0.07 0.19 0.08
 -------- 21:00 0.06 0.18 0.07
 -------- 22:00 0.06 0.16 0.07
 12.11.12 23:00 0.06 0.17 0.07
 -------- 00:00 0.05 0.18 0.07
 -------- 01:00 0.05 0.19 0.06
 -------- 02:00 0.04 0.19 0.06
 -------- 03:00 0.04 0.15 0.05
 13.11.12 04:00 0.04 0.19 0.05
 -------- 05:00 0.05 0.17 0.05
 -------- 06:00 0.05 0.23 0.07
 -------- 07:00 0.07 0.26 0.08
 -------- 08:00 0.07 0.27 0.07
 13.11.12 09:00 0.06 0.30 0.07
 -------- 10:00 0.06 0.32 0.09
