 Date Time CO NO2 NO
 23.03.13 12:00 0.06 0.07 0.05
 -------- 13:00 0.05 0.06 0.02
 -------- 14:00 0.05 0.04 0.03
 -------- 15:00 0.04 0.06 0.05
 -------- 16:00 0.05 0.05 0.08
 23.03.13 17:00 0.05 0.04 0.07
 -------- 18:00 0.04 0.06 0.12
 -------- 19:00 0.05 0.03 0.24
 -------- 20:00 0.05 0.05 0.23
 -------- 21:00 0.06 0.10 0.23
 23.03.13 22:00 0.05 0.09 0.28
 -------- 23:00 0.05 0.42 0.25
 -------- 00:00 0.04 0.16 0.17
 -------- 01:00 0.04 0.05 0.10
 -------- 02:00 0.04 0.09 0.12
 24.03.13 03:00 0.04 0.05 0.05
 -------- 04:00 0.04 0.09 0.18
 -------- 05:00 0.04 0.04 0.07
 -------- 06:00 0.04 0.04 0.05
 -------- 07:00 0.04 0.07 0.26
 24.03.13 08:00 0.04 0.03 0.21
 -------- 09:00 0.04 0.29 0.29
 -------- 10:00 0.06 0.22 0.29
 -------- 11:00 0.06 0.14 0.28
 -------- 12:00 0.06 0.12 0.21
 24.03.13 13:00 0.06 0.20 0.21
 -------- 14:00 0.06 0.13 0.19
 -------- 15:00 0.06 0.34 0.22
 -------- 16:00 0.04 0.35 0.19
 -------- 17:00 0.04 0.29 0.18
 24.03.13 18:00 0.05 0.25 0.10
 -------- 19:00 0.04 0.16 0.12
 -------- 20:00 0.04 0.35 0.20
 -------- 21:00 0.04 0.20 0.14
 -------- 22:00 0.04 0.51 0.15
 24.03.13 23:00 0.04 0.25 0.15
 -------- 00:00 0.04 0.43 0.08
 -------- 01:00 0.04 0.13 0.06
 -------- 02:00 0.04 0.07 0.02
 -------- 03:00 0.04 0.18 0.05
 25.03.13 04:00 0.04 0.33 0.08
 -------- 05:00 0.04 0.15 0.10
 -------- 06:00 0.05 0.31 0.12
 -------- 07:00 0.06 0.37 0.11
 -------- 08:00 0.05 0.21 0.10
 25.03.13 09:00 0.05 0.20 0.14
 -------- 10:00 0.08 0.15 0.12
 -------- 11:00 0.06 0.18 0.14
