 Date Time CO NO2 NO
 15.02.13 12:00 0.15 0.27 0.17
 -------- 13:00 0.11 0.19 0.12
 -------- 14:00 0.19 0.25 0.19
 -------- 15:00 0.17 0.29 0.20
 -------- 16:00 0.17 0.31 0.21
 15.02.13 17:00 0.18 0.33 0.19
 -------- 18:00 0.21 0.30 0.20
 -------- 19:00 0.22 0.32 0.23
 -------- 20:00 0.19 0.32 0.19
 -------- 21:00 0.21 0.32 0.22
 15.02.13 22:00 0.16 0.27 0.14
 -------- 23:00 0.15 0.26 0.17
 -------- 00:00 0.11 0.24 0.10
 -------- 01:00 0.11 0.25 0.09
 -------- 02:00 0.11 0.28 0.14
 16.02.13 03:00 0.12 0.27 0.12
 -------- 04:00 0.10 0.23 0.12
 -------- 05:00 0.12 0.25 0.15
 -------- 06:00 0.19 0.27 0.20
 -------- 07:00 0.17 0.29 0.20
 16.02.13 08:00 0.13 0.28 0.14
 -------- 09:00 0.10 0.26 0.11
 -------- 10:00 0.10 0.25 0.10
 -------- 11:00 0.13 0.26 0.15
 -------- 12:00 0.18 0.31 0.21
 16.02.13 13:00 0.19 0.33 0.23
 -------- 14:00 0.24 0.37 0.29
 -------- 15:00 0.31 0.46 0.38
 -------- 16:00 0.27 0.43 0.33
 -------- 17:00 0.21 0.34 0.23
 16.02.13 18:00 0.11 0.23 0.08
 -------- 19:00 0.10 0.21 0.07
 -------- 20:00 0.08 0.18 0.06
 -------- 21:00 0.08 0.20 0.06
 -------- 22:00 0.07 0.18 0.06
 16.02.13 23:00 0.09 0.23 0.07
 -------- 00:00 0.08 0.18 0.06
 -------- 01:00 0.08 0.20 0.06
 -------- 02:00 0.07 0.16 0.06
 -------- 03:00 0.06 0.12 0.05
 17.02.13 04:00 0.05 0.09 0.04
 -------- 05:00 0.05 0.07 0.05
 -------- 06:00 0.06 0.07 0.05
 -------- 07:00 0.06 0.07 0.05
 -------- 08:00 0.06 0.10 0.05
 17.02.13 09:00 0.07 0.11 0.05
 -------- 10:00 0.08 0.14 0.06
 -------- 11:00 0.11 0.13 0.08
