 Date Time CO NO2 NO
 13.03.13 00:00 0.10 0.29 0.04
 -------- 01:00 0.07 0.19 0.02
 -------- 02:00 0.06 0.13 0.01
 -------- 03:00 0.05 0.14 0.01
 -------- 04:00 0.05 0.16 0.02
 13.03.13 05:00 0.05 0.13 0.03
 -------- 06:00 0.05 0.16 0.03
 -------- 07:00 0.09 0.22 0.06
 -------- 08:00 0.11 0.25 0.05
 -------- 09:00 0.10 0.27 0.06
 13.03.13 10:00 0.11 0.23 0.06
 -------- 11:00 0.07 0.18 0.05
 -------- 12:00 0.06 0.12 0.04
 -------- 13:00 0.05 0.06 0.04
 -------- 14:00 0.04 0.06 0.04
 13.03.13 15:00 0.05 0.05 0.03
 -------- 16:00 0.04 0.06 0.03
 -------- 17:00 0.05 0.06 0.02
 -------- 18:00 0.05 0.09 0.03
 -------- 19:00 0.07 0.21 0.03
 13.03.13 20:00 0.12 0.27 0.05
 -------- 21:00 0.09 0.23 0.02
 -------- 22:00 0.07 0.16 0.02
 -------- 23:00 0.06 0.14 0.01
 -------- 00:00 0.06 0.18 0.01
 14.03.13 01:00 0.06 0.21 0.01
 -------- 02:00 0.06 0.19 0.01
 -------- 03:00 0.06 0.17 0.01
 -------- 04:00 0.06 0.18 0.01
 -------- 05:00 0.06 0.09 0.01
 14.03.13 06:00 0.07 0.17 0.02
 -------- 07:00 0.11 0.27 0.04
 -------- 08:00 0.12 0.29 0.05
 -------- 09:00 0.12 0.26 0.06
 -------- 10:00 0.12 0.28 0.07
 14.03.13 11:00 0.11 0.25 0.06
 -------- 12:00 0.09 0.14 0.04
 -------- 13:00 0.08 0.13 0.04
 -------- 14:00 0.08 0.11 0.05
 -------- 15:00 0.09 0.14 0.05
 14.03.13 16:00 0.10 0.17 0.06
 -------- 17:00 0.07 0.08 0.03
 -------- 18:00 0.07 0.09 0.03
 -------- 19:00 0.08 0.07 0.03
 -------- 20:00 0.06 0.07 0.02
 14.03.13 21:00 0.08 0.07 0.02
 -------- 22:00 0.07 0.08 0.02
 -------- 23:00 0.06 0.07 0.02
