 Date Time CO NO2 NO
 06.03.13 00:00 0.22 0.49 0.24
 -------- 01:00 0.15 0.31 0.13
 -------- 02:00 0.10 0.30 0.10
 -------- 03:00 0.06 0.39 0.09
 -------- 04:00 0.04 0.37 0.10
 06.03.13 05:00 0.07 0.42 0.08
 -------- 06:00 0.09 0.50 0.11
 -------- 07:00 0.09 0.51 0.08
 -------- 08:00 0.15 0.30 0.12
 -------- 09:00 0.14 0.31 0.09
 06.03.13 10:00 0.13 0.13 0.01
 -------- 11:00 0.11 0.02 0.06
 -------- 12:00 0.11 ---- ----
 -------- 13:00 0.11 ---- ----
 -------- 14:00 0.11 ---- ----
 06.03.13 15:00 0.08 ---- ----
 -------- 16:00 0.07 ---- ----
 -------- 17:00 0.06 ---- ----
 -------- 18:00 0.07 ---- ----
 -------- 19:00 0.06 ---- ----
 06.03.13 20:00 0.04 ---- ----
 -------- 21:00 0.04 ---- ----
 -------- 22:00 0.04 ---- ----
 -------- 23:00 0.04 ---- ----
 -------- 00:00 0.04 ---- ----
 07.03.13 01:00 0.04 ---- ----
 -------- 02:00 0.04 ---- ----
 -------- 03:00 0.03 ---- ----
 -------- 04:00 0.04 ---- ----
 -------- 05:00 0.05 ---- ----
 07.03.13 06:00 0.04 ---- ----
 -------- 07:00 0.06 0.10 0.03
 -------- 08:00 0.06 0.06 0.02
 -------- 09:00 0.06 0.09 0.02
 -------- 10:00 0.05 0.04 0.03
 07.03.13 11:00 0.06 0.05 0.03
 -------- 12:00 0.05 0.04 0.03
 -------- 13:00 0.05 0.03 0.02
 -------- 14:00 0.05 0.03 0.02
 -------- 15:00 0.06 0.05 0.03
 07.03.13 16:00 0.05 0.04 0.03
 -------- 17:00 0.05 0.03 0.03
 -------- 18:00 0.05 0.03 0.06
 -------- 19:00 0.06 0.06 0.06
 -------- 20:00 0.08 0.10 0.06
 07.03.13 21:00 0.08 0.11 0.05
 -------- 22:00 0.08 0.11 0.04
 -------- 23:00 0.08 0.10 0.05
