 Date Time CO NO2 NO
 04.05.13 00:00 0.10 0.01 0.02
 -------- 01:00 0.10 0.02 0.02
 -------- 02:00 0.10 0.02 0.02
 -------- 03:00 0.09 0.02 0.02
 -------- 04:00 0.09 0.01 0.02
 04.05.13 05:00 0.11 0.02 0.02
 -------- 06:00 0.09 0.01 0.02
 -------- 07:00 0.07 0.02 0.02
 -------- 08:00 0.07 0.01 0.02
 -------- 09:00 0.06 0.01 0.02
 04.05.13 10:00 0.06 0.02 0.02
 -------- 11:00 0.06 0.03 0.02
 -------- 12:00 0.06 0.07 0.02
 -------- 13:00 0.05 0.07 0.02
 -------- 14:00 0.06 0.02 0.02
 04.05.13 15:00 0.04 0.03 0.02
 -------- 16:00 0.07 0.01 0.02
 -------- 17:00 0.05 0.03 0.04
 -------- 18:00 0.06 0.08 0.03
 -------- 19:00 0.06 0.09 0.04
 04.05.13 20:00 0.05 0.05 0.02
 -------- 21:00 0.07 0.09 0.04
 -------- 22:00 0.07 0.18 0.03
 -------- 23:00 0.05 0.11 0.05
 -------- 00:00 0.05 0.06 0.04
 05.05.13 01:00 0.04 0.13 0.02
 -------- 02:00 0.04 0.13 0.04
 -------- 03:00 0.04 0.10 0.04
 -------- 04:00 0.03 0.09 0.03
 -------- 05:00 0.04 0.14 0.04
 05.05.13 06:00 0.04 0.10 0.04
 -------- 07:00 0.04 0.13 0.04
 -------- 08:00 0.07 0.18 0.04
 -------- 09:00 0.07 0.10 0.03
 -------- 10:00 0.07 0.09 0.02
 05.05.13 11:00 0.09 0.02 0.02
 -------- 12:00 0.09 0.02 0.02
 -------- 13:00 0.08 0.01 0.02
 -------- 14:00 0.08 0.01 0.02
 -------- 15:00 0.07 0.07 0.02
 05.05.13 16:00 0.06 0.05 0.03
 -------- 17:00 0.05 0.05 0.03
 -------- 18:00 0.05 0.06 0.04
 -------- 19:00 0.05 0.07 0.02
 -------- 20:00 0.04 0.02 0.02
 05.05.13 21:00 0.06 0.02 0.02
 -------- 22:00 0.08 0.01 0.02
 -------- 23:00 0.05 0.02 0.02
