 Date Time CO NO2 NO
 29.11.12 12:00 0.08 0.33 0.16
 -------- 13:00 0.08 0.32 0.15
 -------- 14:00 0.07 0.27 0.13
 -------- 15:00 0.07 0.27 0.11
 -------- 16:00 0.06 0.27 0.11
 29.11.12 17:00 0.06 0.27 0.10
 -------- 18:00 0.07 0.26 0.10
 -------- 19:00 0.06 0.24 0.09
 -------- 20:00 0.05 0.24 0.10
 -------- 21:00 0.06 0.24 0.11
 29.11.12 22:00 0.05 0.23 0.11
 -------- 23:00 0.04 0.20 0.08
 -------- 00:00 0.05 0.19 0.09
 -------- 01:00 0.05 0.20 0.08
 -------- 02:00 0.04 0.18 0.07
 30.11.12 03:00 0.04 0.14 0.07
 -------- 04:00 0.04 0.18 0.08
 -------- 05:00 0.06 0.27 0.15
 -------- 06:00 0.06 0.24 0.14
 -------- 07:00 0.06 0.23 0.13
 30.11.12 08:00 0.07 0.23 0.12
 -------- 09:00 0.07 0.23 0.14
 -------- 10:00 0.08 0.24 0.14
 -------- 11:00 0.08 0.23 0.14
 -------- 12:00 0.11 0.24 0.15
 30.11.12 13:00 0.10 0.19 0.15
 -------- 14:00 0.10 0.21 0.16
 -------- 15:00 0.12 0.22 0.17
 -------- 16:00 0.09 0.21 0.15
 -------- 17:00 0.11 0.22 0.15
 30.11.12 18:00 0.10 0.20 0.14
 -------- 19:00 0.13 0.23 0.22
 -------- 20:00 0.24 0.26 0.26
 -------- 21:00 0.07 0.21 0.10
 -------- 22:00 0.06 0.20 0.10
 30.11.12 23:00 0.06 0.21 0.10
 -------- 00:00 0.04 0.20 0.08
 -------- 01:00 0.03 0.17 0.07
 -------- 02:00 0.03 0.19 0.07
 -------- 03:00 0.03 0.21 0.08
 01.12.12 04:00 0.02 0.17 0.07
 -------- 05:00 0.02 0.16 0.06
 -------- 06:00 0.05 0.19 0.07
 -------- 07:00 0.06 0.19 0.07
 -------- 08:00 0.06 0.17 0.07
 01.12.12 09:00 0.07 0.16 0.07
 -------- 10:00 0.09 0.18 0.10
 -------- 11:00 0.10 0.20 0.16
