 Date Time CO NO2 NO
 19.01.13 12:00 0.19 0.21 0.19
 -------- 13:00 0.16 0.21 0.18
 -------- 14:00 0.17 0.20 0.19
 -------- 15:00 0.15 0.16 0.16
 -------- 16:00 0.14 0.18 0.14
 19.01.13 17:00 0.17 0.20 0.17
 -------- 18:00 0.15 0.19 0.15
 -------- 19:00 0.20 0.21 0.20
 -------- 20:00 0.19 0.21 0.19
 -------- 21:00 0.31 0.25 0.32
 19.01.13 22:00 0.37 0.31 0.44
 -------- 23:00 0.33 0.28 0.38
 -------- 00:00 0.32 0.34 0.39
 -------- 01:00 0.29 0.33 0.35
 -------- 02:00 0.26 0.32 0.33
 20.01.13 03:00 0.21 0.29 0.24
 -------- 04:00 0.19 0.28 0.22
 -------- 05:00 0.19 0.31 0.26
 -------- 06:00 0.20 0.33 0.30
 -------- 07:00 0.15 0.26 0.20
 20.01.13 08:00 0.17 0.27 0.20
 -------- 09:00 0.18 0.28 0.23
 -------- 10:00 0.19 0.30 0.25
 -------- 11:00 0.21 0.32 0.27
 -------- 12:00 0.24 0.32 0.26
 20.01.13 13:00 0.21 0.35 0.29
 -------- 14:00 0.23 0.36 0.29
 -------- 15:00 0.25 0.37 0.31
 -------- 16:00 0.24 0.38 0.30
 -------- 17:00 0.23 0.33 0.26
 20.01.13 18:00 0.19 0.29 0.22
 -------- 19:00 0.19 0.29 0.23
 -------- 20:00 0.20 0.29 0.23
 -------- 21:00 0.17 0.25 0.19
 -------- 22:00 0.17 0.25 0.19
 20.01.13 23:00 0.13 0.22 0.15
 -------- 00:00 0.12 0.20 0.14
 -------- 01:00 0.11 0.18 0.14
 -------- 02:00 0.10 0.18 0.13
 -------- 03:00 0.10 0.16 0.12
 21.01.13 04:00 0.10 0.16 0.12
 -------- 05:00 0.10 0.16 0.14
 -------- 06:00 0.15 0.24 0.20
 -------- 07:00 0.20 0.27 0.25
 -------- 08:00 ---- 0.26 0.25
 21.01.13 09:00 ---- 0.21 0.22
 -------- 10:00 ---- 0.17 0.15
 -------- 11:00 ---- 0.19 0.15
