 Date Time CO NO2 NO
 22.10.12 00:00 0.04 0.05 0.03
 -------- 01:00 0.04 0.07 0.03
 -------- 02:00 0.04 0.06 0.02
 -------- 03:00 0.04 0.05 0.02
 -------- 04:00 0.05 0.05 0.02
 22.10.12 05:00 0.04 0.05 0.03
 -------- 06:00 0.07 0.09 0.06
 -------- 07:00 0.09 0.15 0.06
 -------- 08:00 0.13 0.18 0.09
 -------- 09:00 0.17 0.18 0.10
 22.10.12 10:00 0.11 0.17 0.08
 -------- 11:00 0.13 0.15 0.11
 -------- 12:00 0.10 0.17 0.08
 -------- 13:00 0.09 0.13 0.09
 -------- 14:00 0.06 0.10 0.08
 22.10.12 15:00 0.09 0.18 0.09
 -------- 16:00 0.07 0.15 0.06
 -------- 17:00 0.10 0.20 0.07
 -------- 18:00 0.07 0.14 0.06
 -------- 19:00 0.07 0.15 0.06
 22.10.12 20:00 0.06 0.11 0.06
 -------- 21:00 0.07 0.14 0.06
 -------- 22:00 0.06 0.09 0.06
 -------- 23:00 0.05 0.09 0.05
 -------- 00:00 0.05 0.07 0.05
 23.10.12 01:00 0.04 0.04 0.05
 -------- 02:00 0.04 0.03 0.06
 -------- 03:00 0.04 0.02 0.05
 -------- 04:00 0.04 0.01 0.05
 -------- 05:00 0.04 0.04 0.06
 23.10.12 06:00 0.05 0.10 0.07
 -------- 07:00 0.06 0.17 0.09
 -------- 08:00 0.09 0.19 0.11
 -------- 09:00 0.09 0.19 0.13
 -------- 10:00 0.07 0.13 0.12
 23.10.12 11:00 0.09 0.10 0.12
 -------- 12:00 0.08 0.09 0.12
 -------- 13:00 0.07 0.09 0.12
 -------- 14:00 0.08 0.08 0.11
 -------- 15:00 0.08 0.07 0.09
 23.10.12 16:00 0.06 0.09 0.10
 -------- 17:00 0.07 0.07 0.09
 -------- 18:00 0.05 0.03 0.08
 -------- 19:00 0.05 0.03 0.08
 -------- 20:00 0.07 0.07 0.09
 23.10.12 21:00 0.07 0.09 0.11
 -------- 22:00 0.05 0.03 0.08
 -------- 23:00 0.06 0.01 0.08
