 Date Time CO NO2 NO
 13.11.12 12:00 0.07 0.29 0.10
 -------- 13:00 0.06 0.23 0.08
 -------- 14:00 0.07 0.25 0.10
 -------- 15:00 0.08 0.27 0.09
 -------- 16:00 0.09 0.26 0.09
 13.11.12 17:00 0.07 0.27 0.08
 -------- 18:00 0.07 0.27 0.09
 -------- 19:00 0.07 0.25 0.07
 -------- 20:00 0.07 0.27 0.07
 -------- 21:00 0.06 0.24 0.07
 13.11.12 22:00 0.05 0.24 0.07
 -------- 23:00 0.05 0.17 0.07
 -------- 00:00 0.04 0.16 0.07
 -------- 01:00 0.04 0.15 0.06
 -------- 02:00 0.04 0.14 0.06
 14.11.12 03:00 0.02 0.14 0.05
 -------- 04:00 0.03 0.14 0.05
 -------- 05:00 0.04 0.14 0.05
 -------- 06:00 0.04 0.23 0.07
 -------- 07:00 0.07 0.31 0.09
 14.11.12 08:00 0.07 0.27 0.08
 -------- 09:00 0.08 0.28 0.08
 -------- 10:00 0.08 0.32 0.11
 -------- 11:00 0.08 0.30 0.11
 -------- 12:00 0.08 0.26 0.09
 14.11.12 13:00 0.07 0.26 0.08
 -------- 14:00 0.08 0.26 0.08
 -------- 15:00 0.07 0.29 0.09
 -------- 16:00 0.07 0.26 0.07
 -------- 17:00 0.07 0.26 0.07
 14.11.12 18:00 0.06 0.24 0.06
 -------- 19:00 0.06 0.23 0.06
 -------- 20:00 0.05 0.21 0.06
 -------- 21:00 0.04 0.19 0.06
 -------- 22:00 0.04 0.20 0.06
 14.11.12 23:00 0.04 0.19 0.06
 -------- 00:00 0.03 0.17 0.06
 -------- 01:00 0.03 0.14 0.05
 -------- 02:00 0.02 0.13 0.05
 -------- 03:00 0.02 0.13 0.05
 15.11.12 04:00 0.02 0.12 0.05
 -------- 05:00 0.03 0.13 0.06
 -------- 06:00 0.04 0.20 0.07
 -------- 07:00 0.07 0.21 0.09
 -------- 08:00 0.07 0.21 0.08
 15.11.12 09:00 0.06 0.21 0.08
 -------- 10:00 0.08 0.24 0.09
 -------- 11:00 0.07 0.25 0.10
