 Date Time CO NO2 CHX NO
 04.10.12 00:00 0.28 0.21 1.87 0.37
 -------- 01:00 0.36 0.20 1.97 0.50
 -------- 02:00 0.29 0.20 2.00 0.48
 -------- 03:00 0.27 0.17 2.02 0.52
 -------- 04:00 0.19 0.19 2.00 0.41
 04.10.12 05:00 0.16 0.19 1.93 0.41
 -------- 06:00 0.15 0.19 1.72 0.25
 -------- 07:00 0.11 0.19 1.61 0.18
 -------- 08:00 0.11 0.18 1.58 0.17
 -------- 09:00 0.12 0.20 1.58 0.16
 04.10.12 10:00 0.09 0.19 1.52 0.13
 -------- 11:00 0.10 0.20 1.54 0.12
 -------- 12:00 0.13 0.21 1.56 0.13
 -------- 13:00 0.12 0.27 1.59 0.12
 -------- 14:00 0.12 0.28 1.60 0.09
 04.10.12 15:00 0.12 0.32 1.56 0.06
 -------- 16:00 0.13 0.34 1.56 0.05
 -------- 17:00 0.11 0.31 1.55 0.04
 -------- 18:00 0.13 0.36 1.59 0.05
 -------- 19:00 0.11 0.37 1.56 0.05
 04.10.12 20:00 0.10 0.33 1.51 0.03
 -------- 21:00 0.11 0.31 1.51 0.03
 -------- 22:00 0.12 0.31 1.53 0.04
 -------- 23:00 0.07 0.23 1.43 0.02
 -------- 00:00 0.06 0.19 1.38 0.01
 05.10.12 01:00 0.05 0.14 1.38 0.01
 -------- 02:00 0.05 0.15 1.37 0.01
 -------- 03:00 0.05 0.13 1.40 0.01
 -------- 04:00 0.05 0.18 1.41 0.01
 -------- 05:00 0.09 0.32 1.55 0.08
 05.10.12 06:00 0.13 0.28 1.64 0.16
 -------- 07:00 0.21 0.33 1.75 0.28
 -------- 08:00 0.27 0.33 2.00 0.46
 -------- 09:00 0.25 0.33 1.74 0.29
 -------- 10:00 0.17 0.34 1.67 0.24
 05.10.12 11:00 0.11 0.30 1.67 0.12
 -------- 12:00 0.09 0.24 1.51 0.07
 -------- 13:00 0.11 0.25 1.48 0.07
 -------- 14:00 0.11 0.27 1.51 0.08
 -------- 15:00 0.13 0.30 1.53 0.09
 05.10.12 16:00 0.11 0.35 1.53 0.07
 -------- 17:00 0.09 0.28 1.50 0.02
 -------- 18:00 0.10 0.29 1.50 0.03
 -------- 19:00 0.10 0.31 1.56 0.02
 -------- 20:00 0.09 0.27 1.60 0.02
 05.10.12 21:00 0.08 0.24 1.55 0.02
 -------- 22:00 0.08 0.25 1.59 0.02
 -------- 23:00 0.10 0.29 1.51 0.02
