 Date Time CO NO2 CHX NO
 20.11.12 12:00 0.14 0.22 1.62 0.20
 -------- 13:00 0.13 0.24 1.63 0.19
 -------- 14:00 0.11 0.27 1.54 0.09
 -------- 15:00 0.09 0.29 1.52 0.05
 -------- 16:00 0.10 0.29 1.52 0.05
 20.11.12 17:00 0.09 0.29 1.51 0.04
 -------- 18:00 0.09 0.29 1.52 0.05
 -------- 19:00 0.09 0.28 1.52 0.05
 -------- 20:00 0.08 0.27 1.53 0.04
 -------- 21:00 0.07 0.22 1.48 0.02
 20.11.12 22:00 0.07 0.25 1.48 0.02
 -------- 23:00 0.07 0.25 1.52 0.02
 -------- 00:00 0.08 0.22 1.49 0.01
 -------- 01:00 0.06 0.18 1.48 0.00
 -------- 02:00 0.07 0.18 1.49 0.00
 21.11.12 03:00 0.06 0.17 1.49 0.00
 -------- 04:00 0.06 0.19 1.48 0.00
 -------- 05:00 0.07 0.22 1.48 0.01
 -------- 06:00 0.10 0.31 1.54 0.04
 -------- 07:00 0.11 0.33 1.58 0.08
 21.11.12 08:00 0.12 0.34 1.57 0.10
 -------- 09:00 0.11 0.33 1.57 0.11
 -------- 10:00 0.10 0.29 1.53 0.09
 -------- 11:00 0.10 0.28 1.61 0.12
 -------- 12:00 0.12 0.28 1.62 0.16
 21.11.12 13:00 0.11 0.27 1.60 0.15
 -------- 14:00 0.12 0.29 1.60 0.17
 -------- 15:00 0.12 0.27 1.60 0.13
 -------- 16:00 0.11 0.26 1.55 0.11
 -------- 17:00 0.12 0.28 1.60 0.13
 21.11.12 18:00 0.11 0.29 1.61 0.12
 -------- 19:00 0.11 0.30 1.56 0.08
 -------- 20:00 0.10 0.31 1.53 0.06
 -------- 21:00 0.09 0.31 1.54 0.05
 -------- 22:00 0.09 0.31 1.53 0.05
 21.11.12 23:00 0.09 0.30 1.54 0.06
 -------- 00:00 0.10 0.29 1.62 0.10
 -------- 01:00 0.08 0.29 1.61 0.07
 -------- 02:00 0.07 0.28 1.54 0.05
 -------- 03:00 0.06 0.27 1.52 0.03
 22.11.12 04:00 0.06 0.26 1.58 0.04
 -------- 05:00 0.09 0.26 1.56 0.08
 -------- 06:00 0.10 0.27 1.55 0.10
 -------- 07:00 0.13 0.28 1.58 0.11
 -------- 08:00 0.15 0.28 1.70 0.18
 22.11.12 09:00 0.17 0.30 1.77 0.25
 -------- 10:00 0.16 0.32 1.67 0.24
