 Date Time CO NO2 CHX NO
 18.12.12 12:00 0.10 0.32 1.87 0.19
 -------- 13:00 0.12 0.34 1.86 0.24
 -------- 14:00 0.09 0.29 1.68 0.15
 -------- 15:00 0.08 0.30 1.65 0.12
 -------- 16:00 0.07 0.31 1.61 0.08
 18.12.12 17:00 0.08 0.32 1.69 0.08
 -------- 18:00 0.08 0.33 1.69 0.09
 -------- 19:00 0.08 0.32 1.67 0.09
 -------- 20:00 0.08 0.32 1.70 0.08
 -------- 21:00 0.08 0.31 1.72 0.08
 18.12.12 22:00 0.07 0.30 1.73 0.06
 -------- 23:00 0.06 0.30 1.69 0.06
 -------- 00:00 0.05 0.24 1.56 0.03
 -------- 01:00 0.04 0.20 1.52 0.01
 -------- 02:00 0.04 0.19 1.53 0.01
 19.12.12 03:00 0.04 0.20 1.55 0.01
 -------- 04:00 0.04 0.25 1.63 0.02
 -------- 05:00 0.04 0.28 1.64 0.05
 -------- 06:00 0.06 0.29 1.68 0.07
 -------- 07:00 0.07 0.30 1.70 0.10
 19.12.12 08:00 0.09 0.32 1.74 0.16
 -------- 09:00 0.08 0.31 1.63 0.10
 -------- 10:00 0.06 0.27 1.59 0.06
 -------- 11:00 0.06 0.26 1.58 0.07
 -------- 12:00 0.06 0.26 1.58 0.09
 19.12.12 13:00 0.06 0.27 1.58 0.11
 -------- 14:00 0.06 0.25 1.57 0.08
 -------- 15:00 0.06 0.28 1.58 0.09
 -------- 16:00 0.06 0.30 1.56 0.06
 -------- 17:00 0.07 0.34 1.58 0.07
 19.12.12 18:00 0.08 0.36 1.61 0.09
 -------- 19:00 0.13 0.41 1.79 0.22
 -------- 20:00 0.13 0.39 1.83 0.22
 -------- 21:00 0.12 0.40 1.81 0.21
 -------- 22:00 0.11 0.39 1.82 0.17
 19.12.12 23:00 0.11 0.37 1.86 0.13
 -------- 00:00 0.10 0.37 1.82 0.14
 -------- 01:00 0.10 0.37 1.82 0.12
 -------- 02:00 0.08 0.37 1.96 0.10
 -------- 03:00 0.07 0.35 2.05 0.07
 20.12.12 04:00 0.07 0.35 2.00 0.06
 -------- 05:00 0.07 0.36 1.99 0.07
 -------- 06:00 0.08 0.36 1.99 0.11
 -------- 07:00 0.09 0.38 2.05 0.19
 -------- 08:00 0.12 0.40 2.11 0.22
 20.12.12 09:00 0.11 0.39 2.05 0.19
 -------- 10:00 0.10 0.39 2.02 0.20
 -------- 11:00 0.11 0.39 2.02 0.23
