 Date Time CO NO2 CHX NO
 15.03.13 00:00 0.08 ---- ---- ----
 -------- 01:00 0.09 ---- ---- ----
 -------- 02:00 0.10 ---- ---- ----
 -------- 03:00 0.09 ---- ---- ----
 -------- 04:00 0.08 ---- ---- ----
 15.03.13 05:00 0.08 ---- ---- ----
 -------- 06:00 0.09 ---- ---- ----
 -------- 07:00 0.09 ---- ---- ----
 -------- 08:00 0.11 ---- ---- ----
 -------- 09:00 0.11 ---- ---- ----
 15.03.13 10:00 0.10 ---- ---- ----
 -------- 11:00 0.10 ---- ---- ----
 -------- 12:00 0.10 ---- ---- ----
 -------- 13:00 0.10 ---- ---- ----
 -------- 14:00 0.10 ---- ---- ----
 15.03.13 15:00 0.11 ---- ---- ----
 -------- 16:00 0.10 ---- ---- ----
 -------- 17:00 0.09 ---- ---- ----
 -------- 18:00 0.08 ---- ---- ----
 -------- 19:00 0.08 ---- ---- ----
 15.03.13 20:00 0.08 ---- ---- ----
 -------- 21:00 0.08 ---- ---- ----
 -------- 22:00 0.08 ---- ---- ----
 -------- 23:00 0.08 ---- ---- ----
 -------- 00:00 0.08 ---- ---- ----
 16.03.13 01:00 0.08 ---- ---- ----
 -------- 02:00 0.07 ---- ---- ----
 -------- 03:00 0.08 ---- ---- ----
 -------- 04:00 0.08 ---- ---- ----
 -------- 05:00 0.08 ---- ---- ----
 16.03.13 06:00 0.08 ---- ---- ----
 -------- 07:00 0.08 ---- ---- ----
 -------- 08:00 0.08 ---- ---- ----
 -------- 09:00 0.09 ---- ---- ----
 -------- 10:00 0.10 ---- ---- ----
 16.03.13 11:00 0.11 ---- ---- ----
 -------- 12:00 0.12 ---- ---- ----
 -------- 13:00 0.10 ---- ---- ----
 -------- 14:00 0.09 ---- ---- ----
 -------- 15:00 0.08 ---- ---- ----
 16.03.13 16:00 0.08 ---- ---- ----
 -------- 17:00 0.08 ---- ---- ----
 -------- 18:00 0.08 ---- ---- ----
 -------- 19:00 0.08 ---- ---- ----
 -------- 20:00 0.08 ---- ---- ----
 16.03.13 21:00 0.08 ---- ---- ----
 -------- 22:00 0.08 ---- ---- ----
 -------- 23:00 0.08 ---- ---- ----
