 Date Time CO NO2 CHX NO
 19.10.12 12:00 0.21 0.29 1.81 0.29
 -------- 13:00 0.15 0.27 1.64 0.17
 -------- 14:00 0.15 0.28 1.73 0.17
 -------- 15:00 0.14 0.27 1.61 0.13
 -------- 16:00 0.12 0.27 1.60 0.10
 19.10.12 17:00 0.11 0.27 1.56 0.07
 -------- 18:00 0.12 0.30 1.53 0.06
 -------- 19:00 0.11 0.30 1.55 0.05
 -------- 20:00 0.11 0.30 1.50 0.04
 -------- 21:00 0.11 0.31 1.56 0.05
 19.10.12 22:00 0.10 0.25 1.53 0.03
 -------- 23:00 0.10 0.23 1.47 0.02
 -------- 00:00 0.09 0.22 1.47 0.02
 -------- 01:00 0.09 0.22 1.47 0.02
 -------- 02:00 0.08 0.19 1.47 0.02
 20.10.12 03:00 0.06 0.12 1.41 0.01
 -------- 04:00 0.06 0.14 1.42 0.01
 -------- 05:00 0.06 0.14 1.41 0.01
 -------- 06:00 0.06 0.16 1.42 0.01
