 Date Time CO NO2 CHX NO
 28.09.12 00:00 0.10 0.36 1.50 0.04
 -------- 01:00 0.09 0.37 1.56 0.04
 -------- 02:00 0.07 0.24 1.75 0.01
 -------- 03:00 0.06 0.20 1.55 0.01
 -------- 04:00 0.06 0.19 1.60 0.01
 28.09.12 05:00 0.06 0.21 1.58 0.01
 -------- 06:00 0.08 0.26 1.70 0.01
 -------- 07:00 0.09 0.31 1.66 0.02
 -------- 08:00 0.10 0.31 1.56 0.02
 -------- 09:00 0.10 0.31 1.50 0.03
 28.09.12 10:00 0.11 0.33 1.52 0.04
 -------- 11:00 0.09 0.31 1.47 0.03
 -------- 12:00 0.09 0.25 1.52 0.02
 -------- 13:00 0.06 0.19 1.41 0.02
 -------- 14:00 0.07 0.20 1.42 0.01
 28.09.12 15:00 0.07 0.20 1.42 0.01
 -------- 16:00 0.08 0.24 1.44 0.01
 -------- 17:00 0.09 0.24 1.44 0.01
 -------- 18:00 0.09 0.33 1.47 0.02
 -------- 19:00 0.10 0.34 1.62 0.01
 28.09.12 20:00 0.09 0.30 1.57 0.01
 -------- 21:00 0.07 0.20 1.47 0.01
 -------- 22:00 0.07 0.14 1.38 0.01
 -------- 23:00 0.06 0.19 1.38 0.01
 -------- 00:00 0.06 0.17 1.36 0.01
 29.09.12 01:00 0.06 0.18 1.35 0.01
 -------- 02:00 0.06 0.19 1.38 0.01
 -------- 03:00 0.04 0.15 1.35 0.01
 -------- 04:00 0.04 0.10 1.37 0.01
 -------- 05:00 0.04 0.18 1.41 0.01
 29.09.12 06:00 0.05 0.19 1.40 0.01
 -------- 07:00 0.04 0.17 1.38 0.01
 -------- 08:00 0.06 0.18 1.38 0.01
 -------- 09:00 0.06 0.21 1.40 0.02
 -------- 10:00 0.06 0.20 1.41 0.02
 29.09.12 11:00 0.07 0.17 1.40 0.02
 -------- 12:00 0.06 0.15 1.40 0.02
 -------- 13:00 0.05 0.13 1.38 0.02
 -------- 14:00 0.05 0.13 1.40 0.02
 -------- 15:00 0.04 0.12 1.37 0.01
 29.09.12 16:00 0.04 0.12 1.40 0.01
 -------- 17:00 0.05 0.14 1.39 0.01
 -------- 18:00 0.07 0.18 1.40 0.01
 -------- 19:00 0.07 0.25 1.42 0.01
 -------- 20:00 0.10 0.33 1.45 0.02
 29.09.12 21:00 0.10 0.33 1.49 0.03
 -------- 22:00 0.15 0.36 1.55 0.09
 -------- 23:00 0.22 0.35 1.67 0.20
