 Date Time CO NO2 CHX NO
 23.12.12 00:00 0.08 0.26 1.52 0.01
 -------- 01:00 0.07 0.24 1.52 0.01
 -------- 02:00 0.06 0.24 1.51 0.01
 -------- 03:00 0.06 0.24 1.52 0.01
 -------- 04:00 0.06 0.24 1.51 0.01
 23.12.12 05:00 0.06 0.23 1.51 0.01
 -------- 06:00 0.06 0.21 1.51 0.01
 -------- 07:00 0.06 0.23 1.51 0.01
 -------- 08:00 0.06 0.27 1.52 0.01
 -------- 09:00 0.07 0.32 1.54 0.02
 23.12.12 10:00 0.11 0.35 1.56 0.07
 -------- 11:00 0.10 0.32 1.59 0.08
 -------- 12:00 0.10 0.29 1.58 0.07
 -------- 13:00 0.12 0.33 1.62 0.10
 -------- 14:00 0.13 0.34 1.60 0.09
 23.12.12 15:00 0.13 0.37 1.60 0.10
 -------- 16:00 0.24 0.44 1.71 0.26
 -------- 17:00 0.25 0.47 1.76 0.33
 -------- 18:00 0.15 0.44 1.66 0.16
 -------- 19:00 0.22 0.45 1.79 0.31
 23.12.12 20:00 0.24 0.46 1.83 0.30
 -------- 21:00 0.19 0.42 1.57 0.09
 -------- 22:00 0.27 0.46 1.75 0.31
 -------- 23:00 0.39 0.54 2.54 0.77
 -------- 00:00 0.39 0.54 2.98 0.81
 24.12.12 01:00 0.35 0.50 2.17 0.64
 -------- 02:00 0.25 0.48 1.87 0.44
 -------- 03:00 0.12 0.43 1.72 0.15
 -------- 04:00 0.07 0.41 1.81 0.08
 -------- 05:00 0.06 0.46 1.75 0.14
 24.12.12 06:00 0.09 0.44 1.92 0.16
 -------- 07:00 0.23 0.49 2.45 0.43
 -------- 08:00 0.19 0.50 2.49 0.39
 -------- 09:00 0.25 0.51 2.45 0.43
 -------- 10:00 0.21 0.49 2.45 0.39
 24.12.12 11:00 0.22 0.52 2.95 0.50
 -------- 12:00 0.27 0.57 3.07 0.65
 -------- 13:00 0.29 0.61 2.98 0.69
 -------- 14:00 0.20 0.57 2.07 0.43
 -------- 15:00 0.20 0.55 1.95 0.42
 24.12.12 16:00 0.19 0.54 1.83 0.44
 -------- 17:00 0.18 0.52 1.80 0.39
 -------- 18:00 0.20 0.50 1.93 0.34
 -------- 19:00 0.16 0.47 1.81 0.27
 -------- 20:00 0.16 0.46 1.85 0.25
 24.12.12 21:00 0.11 0.41 1.71 0.16
 -------- 22:00 0.09 0.40 1.64 0.09
 -------- 23:00 0.09 0.40 1.63 0.10
