 Date Time CO NO2 CHX NO
 28.01.13 12:00 0.09 0.39 1.66 0.12
 -------- 13:00 0.11 0.40 1.67 0.17
 -------- 14:00 0.10 0.40 1.64 0.13
 -------- 15:00 0.12 0.41 1.66 0.13
 -------- 16:00 0.10 0.41 1.64 0.11
 28.01.13 17:00 0.10 0.44 1.68 0.11
 -------- 18:00 0.09 0.41 1.68 0.04
 -------- 19:00 0.11 0.42 1.66 0.05
 -------- 20:00 0.10 0.42 1.65 0.05
 -------- 21:00 0.10 0.42 1.64 0.04
 28.01.13 22:00 0.08 0.40 1.64 0.03
 -------- 23:00 0.10 0.41 1.64 0.04
 -------- 00:00 0.09 0.41 1.71 0.04
 -------- 01:00 0.08 0.38 1.66 0.02
 -------- 02:00 0.08 0.40 1.62 0.03
 29.01.13 03:00 0.08 0.41 1.63 0.03
 -------- 04:00 0.08 0.38 1.66 0.02
 -------- 05:00 0.08 0.39 1.66 0.03
 -------- 06:00 0.10 0.41 1.68 0.06
 -------- 07:00 0.13 0.42 1.75 0.13
 29.01.13 08:00 0.13 0.42 1.78 0.15
 -------- 09:00 0.13 0.42 1.82 0.16
 -------- 10:00 0.12 0.41 1.81 0.15
 -------- 11:00 0.13 0.40 1.78 0.13
 -------- 12:00 0.13 0.40 1.73 0.15
 29.01.13 13:00 0.11 0.38 1.68 0.10
 -------- 14:00 0.12 0.42 1.79 0.14
 -------- 15:00 0.11 0.41 1.87 0.11
 -------- 16:00 0.10 0.41 1.77 0.10
 -------- 17:00 0.10 0.40 1.73 0.08
 29.01.13 18:00 0.09 0.42 1.77 0.07
 -------- 19:00 0.12 0.43 1.72 0.10
 -------- 20:00 0.10 0.43 1.81 0.08
 -------- 21:00 0.10 0.43 1.79 0.09
 -------- 22:00 0.11 0.43 1.79 0.13
 29.01.13 23:00 0.11 0.43 1.82 0.13
 -------- 00:00 0.08 0.42 1.72 0.07
 -------- 01:00 0.08 0.40 1.66 0.08
 -------- 02:00 0.06 0.39 1.65 0.03
 -------- 03:00 0.06 0.39 1.70 0.03
 30.01.13 04:00 0.06 0.39 1.63 0.04
 -------- 05:00 0.06 0.39 1.62 0.06
 -------- 06:00 0.08 0.39 1.63 0.07
 -------- 07:00 0.08 0.37 1.61 0.06
 -------- 08:00 0.09 0.36 1.63 0.08
 30.01.13 09:00 0.11 0.37 1.67 0.12
 -------- 10:00 0.12 0.38 1.67 0.17
 -------- 11:00 0.10 0.36 1.65 0.13
