 Date Time CO NO2 CHX NO
 21.01.13 00:00 0.10 0.32 2.04 0.07
 -------- 01:00 0.10 0.31 2.17 0.06
 -------- 02:00 0.09 0.30 1.91 0.06
 -------- 03:00 0.09 0.30 1.74 0.08
 -------- 04:00 0.09 0.29 1.67 0.08
 21.01.13 05:00 0.08 0.29 1.68 0.06
 -------- 06:00 0.13 0.30 1.76 0.18
 -------- 07:00 0.13 0.32 1.74 0.21
 -------- 08:00 0.16 0.32 1.82 0.24
 -------- 09:00 0.19 0.34 1.85 0.26
 21.01.13 10:00 0.17 0.35 1.86 0.26
 -------- 11:00 0.16 0.35 1.86 0.25
 -------- 12:00 0.15 0.35 2.12 0.26
 -------- 13:00 0.10 0.28 1.75 0.16
 -------- 14:00 0.09 0.26 1.66 0.15
 21.01.13 15:00 0.09 0.27 1.65 0.11
 -------- 16:00 0.08 0.27 1.73 0.08
 -------- 17:00 0.09 0.27 2.12 0.04
 -------- 18:00 0.09 0.32 2.21 0.05
 -------- 19:00 0.08 0.31 1.68 0.02
 21.01.13 20:00 0.08 0.27 1.59 0.01
 -------- 21:00 0.08 0.27 1.54 0.01
 -------- 22:00 0.08 0.25 1.51 0.02
 -------- 23:00 0.06 0.18 1.49 0.01
 -------- 00:00 0.06 0.22 1.51 0.01
 22.01.13 01:00 0.06 0.25 1.52 0.01
 -------- 02:00 0.05 0.19 1.50 0.00
 -------- 03:00 0.05 0.22 1.51 0.01
 -------- 04:00 0.04 0.18 1.46 0.00
 -------- 05:00 0.04 0.18 1.45 0.00
 22.01.13 06:00 0.05 0.32 1.53 0.01
 -------- 07:00 0.07 0.41 1.58 0.04
 -------- 08:00 0.08 0.38 1.63 0.03
 -------- 09:00 0.13 0.44 1.73 0.12
 -------- 10:00 0.11 0.44 1.70 0.19
 22.01.13 11:00 0.10 0.40 1.63 0.15
 -------- 12:00 0.14 0.43 1.69 0.24
 -------- 13:00 0.15 0.44 1.76 0.27
 -------- 14:00 0.15 0.44 1.72 0.26
 -------- 15:00 0.13 0.44 1.74 0.23
 22.01.13 16:00 0.10 0.40 1.61 0.13
 -------- 17:00 0.13 0.46 1.74 0.18
 -------- 18:00 0.13 0.47 1.73 0.14
 -------- 19:00 0.10 0.46 1.62 0.10
 -------- 20:00 0.10 0.43 1.60 0.07
 22.01.13 21:00 0.09 0.43 1.57 0.09
 -------- 22:00 0.10 0.43 1.59 0.10
 -------- 23:00 0.11 0.44 1.63 0.14
