 Date Time CO NO2 CHX NO
 02.12.12 23:00 0.06 0.22 1.53 0.02
 -------- 00:00 0.06 0.24 1.52 0.03
 -------- 01:00 0.07 0.28 1.69 0.05
 -------- 02:00 0.08 0.30 1.59 0.05
 -------- 03:00 0.05 0.27 1.52 0.02
 03.12.12 04:00 0.04 0.23 1.52 0.01
 -------- 05:00 0.04 0.22 1.53 0.01
 -------- 06:00 0.04 0.17 1.51 0.01
 -------- 07:00 0.04 0.18 1.52 0.01
 -------- 08:00 0.06 0.25 1.65 0.02
 03.12.12 09:00 0.07 0.29 1.57 0.03
 -------- 10:00 0.07 0.30 1.61 0.05
 -------- 11:00 0.06 0.25 1.55 0.05
 -------- 12:00 0.05 0.18 1.53 0.02
 -------- 13:00 0.06 0.20 1.54 0.03
 03.12.12 14:00 0.06 0.19 1.52 0.02
 -------- 15:00 0.06 0.17 1.52 0.02
 -------- 16:00 0.06 0.20 1.51 0.02
 -------- 17:00 0.06 0.19 1.52 0.02
 -------- 18:00 0.06 0.17 1.50 0.01
 03.12.12 19:00 0.07 0.17 1.54 0.01
 -------- 20:00 0.06 0.15 1.71 0.01
 -------- 21:00 0.06 0.17 1.90 0.01
 -------- 22:00 0.06 0.14 1.86 0.01
 -------- 23:00 0.05 0.14 1.93 0.01
 04.12.12 00:00 0.04 0.12 1.82 0.00
 -------- 01:00 0.04 0.10 1.60 0.00
 -------- 02:00 0.04 0.09 1.62 0.00
 -------- 03:00 0.04 0.09 1.48 0.00
 -------- 04:00 0.04 0.10 1.54 0.00
 04.12.12 05:00 0.04 0.10 1.77 0.00
 -------- 06:00 0.04 0.11 1.85 0.01
 -------- 07:00 0.04 0.11 1.59 0.01
 -------- 08:00 0.05 0.12 1.62 0.01
 -------- 09:00 0.06 0.14 1.65 0.02
 04.12.12 10:00 0.06 0.16 1.55 0.03
 -------- 11:00 0.06 0.17 1.61 0.05
 -------- 12:00 0.07 0.18 1.79 0.08
 -------- 13:00 0.09 0.21 1.80 0.13
 -------- 14:00 0.09 0.23 1.63 0.12
 04.12.12 15:00 0.09 0.20 1.62 0.14
 -------- 16:00 0.08 0.17 1.68 0.11
 -------- 17:00 0.11 0.16 1.60 0.12
 -------- 18:00 0.11 0.19 1.60 0.09
 -------- 19:00 0.07 0.18 1.52 0.03
 04.12.12 20:00 0.06 0.17 1.48 0.02
