 Date Time CO NO2 CHX NO
 27.12.12 12:00 0.12 0.37 1.67 0.13
 -------- 13:00 0.13 0.37 1.81 0.14
 -------- 14:00 0.13 0.37 1.70 0.14
 -------- 15:00 0.13 0.37 1.71 0.14
 -------- 16:00 0.14 0.37 1.71 0.15
 27.12.12 17:00 0.16 0.37 1.75 0.18
 -------- 18:00 0.19 0.37 1.83 0.24
 -------- 19:00 0.28 0.38 1.96 0.41
 -------- 20:00 0.32 0.42 2.06 0.52
 -------- 21:00 0.22 0.38 1.83 0.32
 27.12.12 22:00 0.17 0.33 1.74 0.19
 -------- 23:00 0.13 0.32 1.65 0.13
 -------- 00:00 0.13 0.34 1.61 0.11
 -------- 01:00 0.11 0.33 1.60 0.10
 -------- 02:00 0.09 0.30 1.52 0.04
 28.12.12 03:00 0.06 0.26 1.50 0.02
 -------- 04:00 0.06 0.24 1.48 0.02
 -------- 05:00 0.06 0.19 1.47 0.01
 -------- 06:00 0.06 0.19 1.47 0.02
 -------- 07:00 0.08 0.29 1.51 0.04
 28.12.12 08:00 0.08 0.30 1.58 0.03
 -------- 09:00 0.09 0.31 1.59 0.05
 -------- 10:00 0.09 0.29 1.60 0.03
 -------- 11:00 0.09 0.30 1.59 0.05
 -------- 12:00 0.10 0.29 1.51 0.05
 28.12.12 13:00 0.09 0.29 1.51 0.05
 -------- 14:00 0.08 0.29 1.51 0.05
 -------- 15:00 0.08 0.30 1.50 0.04
 -------- 16:00 0.08 0.31 1.52 0.04
 -------- 17:00 0.08 0.30 1.50 0.03
 28.12.12 18:00 0.08 0.29 1.50 0.03
 -------- 19:00 0.09 0.31 1.53 0.03
 -------- 20:00 0.08 0.28 1.51 0.03
 -------- 21:00 0.08 0.29 1.50 0.03
 -------- 22:00 0.05 0.19 1.45 0.01
 28.12.12 23:00 0.04 0.18 1.44 0.01
 -------- 00:00 0.04 0.18 1.43 0.01
 -------- 01:00 0.05 0.18 1.43 0.01
 -------- 02:00 0.04 0.16 1.42 0.01
 -------- 03:00 0.04 0.17 1.43 0.00
 29.12.12 04:00 0.04 0.15 1.42 0.00
 -------- 05:00 0.04 0.13 1.42 0.00
 -------- 06:00 0.05 0.15 1.42 0.00
 -------- 07:00 0.04 0.18 1.42 0.01
 -------- 08:00 0.05 0.19 1.43 0.01
 29.12.12 09:00 0.04 0.20 1.43 0.01
 -------- 10:00 0.05 0.22 1.44 0.01
 -------- 11:00 0.05 0.26 1.44 0.01
