 Date Time CO NO2 CHX NO
 06.03.13 00:00 0.20 0.61 2.16 0.42
 -------- 01:00 0.12 0.55 1.83 0.16
 -------- 02:00 0.14 0.55 2.04 0.24
 -------- 03:00 0.15 0.56 2.05 0.33
 -------- 04:00 0.14 0.56 2.02 0.33
 06.03.13 05:00 0.14 0.56 1.81 0.38
 -------- 06:00 0.15 0.56 1.76 0.36
 -------- 07:00 0.15 0.54 1.76 0.30
 -------- 08:00 0.15 0.53 1.83 0.28
 -------- 09:00 0.17 0.53 1.90 0.24
 06.03.13 10:00 0.15 0.49 1.80 0.20
 -------- 11:00 0.13 0.47 1.73 0.20
 -------- 12:00 0.11 0.45 1.71 0.15
 -------- 13:00 0.09 0.42 1.61 0.12
 -------- 14:00 0.09 0.39 1.61 0.10
 06.03.13 15:00 0.08 0.42 1.64 0.09
 -------- 16:00 0.09 0.59 1.62 0.09
 -------- 17:00 0.09 0.65 ---- 0.05
 -------- 18:00 0.10 0.73 ---- 0.04
 -------- 19:00 0.10 0.74 ---- 0.03
 06.03.13 20:00 0.10 0.76 ---- 0.02
 -------- 21:00 0.10 0.75 ---- 0.02
 -------- 22:00 0.10 0.75 ---- 0.02
 -------- 23:00 0.10 0.73 ---- 0.02
 -------- 00:00 0.08 0.68 ---- 0.02
 07.03.13 01:00 0.08 0.63 ---- 0.01
 -------- 02:00 0.07 0.60 ---- 0.01
 -------- 03:00 0.06 0.58 ---- 0.01
 -------- 04:00 0.06 0.58 ---- 0.00
 -------- 05:00 0.06 0.62 ---- 0.01
 07.03.13 06:00 0.08 0.67 ---- 0.01
 -------- 07:00 0.08 0.69 ---- 0.01
 -------- 08:00 0.09 0.69 ---- 0.01
 -------- 09:00 0.09 0.67 ---- 0.01
 -------- 10:00 0.09 0.66 ---- 0.01
 07.03.13 11:00 0.08 0.58 ---- 0.02
 -------- 12:00 0.06 0.52 ---- 0.01
 -------- 13:00 0.06 0.51 ---- 0.01
 -------- 14:00 0.06 0.49 ---- 0.01
 -------- 15:00 0.06 0.46 ---- 0.01
 07.03.13 16:00 0.05 0.42 ---- 0.01
 -------- 17:00 0.05 0.40 ---- 0.01
 -------- 18:00 0.06 0.42 ---- 0.01
 -------- 19:00 0.06 0.45 ---- 0.01
 -------- 20:00 0.06 0.48 ---- 0.01
 07.03.13 21:00 0.06 0.52 ---- 0.01
 -------- 22:00 0.07 0.52 ---- 0.01
 -------- 23:00 0.08 0.54 ---- 0.01
