 Date Time CO NO2 CHX NO
 24.02.13 23:00 0.12 0.55 1.62 0.05
 -------- 00:00 0.11 0.52 1.58 0.03
 -------- 01:00 0.09 0.48 1.60 0.02
 -------- 02:00 0.09 0.49 1.59 0.02
 -------- 03:00 0.09 0.50 1.60 0.02
 25.02.13 04:00 0.08 0.42 1.59 0.01
 -------- 05:00 0.09 0.45 1.58 0.01
 -------- 06:00 0.11 0.51 1.56 0.03
 -------- 07:00 0.11 0.54 1.58 0.06
 -------- 08:00 0.13 0.56 1.62 0.11
 25.02.13 09:00 0.13 0.51 1.59 0.09
 -------- 10:00 0.13 0.51 1.61 0.12
 -------- 11:00 0.10 0.42 1.57 0.09
 -------- 12:00 0.11 0.44 1.62 0.11
 -------- 13:00 0.11 0.43 1.60 0.10
 25.02.13 14:00 0.10 0.40 1.58 0.07
 -------- 15:00 0.08 0.36 1.55 0.05
 -------- 16:00 0.09 0.39 1.55 0.04
 -------- 17:00 0.09 0.39 1.53 0.03
 -------- 18:00 0.11 0.39 1.57 0.02
 25.02.13 19:00 0.10 0.51 1.61 0.02
 -------- 20:00 0.10 0.53 1.60 0.02
 -------- 21:00 0.10 0.50 1.57 0.02
 -------- 22:00 0.10 0.50 1.58 0.02
 -------- 23:00 0.10 0.53 1.58 0.02
 26.02.13 00:00 0.08 0.51 1.56 0.02
 -------- 01:00 0.08 0.50 1.55 0.01
 -------- 02:00 0.08 0.54 1.60 0.02
 -------- 03:00 0.08 0.54 1.59 0.02
 -------- 04:00 0.10 0.55 1.65 0.04
 26.02.13 05:00 0.09 0.57 1.63 0.07
 -------- 06:00 0.12 0.59 1.67 0.15
 -------- 07:00 0.13 0.60 1.70 0.17
 -------- 08:00 0.15 0.61 1.73 0.19
 -------- 09:00 0.17 0.61 1.76 0.20
 26.02.13 10:00 0.16 0.59 1.76 0.20
 -------- 11:00 0.17 0.58 1.70 0.21
 -------- 12:00 0.14 0.49 1.60 0.12
 -------- 13:00 0.12 0.45 1.59 0.10
 -------- 14:00 0.10 0.41 1.56 0.07
 26.02.13 15:00 0.08 0.38 1.55 0.06
 -------- 16:00 0.08 0.38 1.52 0.04
 -------- 17:00 0.08 0.39 1.55 0.03
 -------- 18:00 0.08 0.46 1.58 0.02
 -------- 19:00 0.09 0.48 1.54 0.02
 26.02.13 20:00 0.09 0.50 1.55 0.02
 -------- 21:00 0.08 0.52 1.56 0.02
 -------- 22:00 0.07 0.39 1.51 0.01
