 Date Time CO NO2 CHX NO
 18.11.12 00:00 0.08 0.32 1.52 0.05
 -------- 01:00 0.06 0.27 1.47 0.01
 -------- 02:00 0.07 0.26 1.46 0.01
 -------- 03:00 0.05 0.23 1.47 0.01
 -------- 04:00 0.06 0.23 1.45 0.01
 18.11.12 05:00 0.06 0.19 1.51 0.01
 -------- 06:00 0.06 0.21 1.46 0.01
 -------- 07:00 0.06 0.18 1.44 0.01
 -------- 08:00 0.05 0.12 1.41 0.01
 -------- 09:00 0.05 0.13 1.41 0.01
 18.11.12 10:00 0.06 0.16 1.43 0.01
 -------- 11:00 0.07 0.17 1.44 0.01
 -------- 12:00 0.07 0.17 1.43 0.01
 -------- 13:00 0.06 0.16 1.43 0.01
 -------- 14:00 0.08 0.18 1.44 0.01
 18.11.12 15:00 0.07 0.21 1.44 0.02
 -------- 16:00 0.07 0.20 1.44 0.02
 -------- 17:00 0.07 0.18 1.43 0.02
 -------- 18:00 0.07 0.19 1.45 0.02
 -------- 19:00 0.06 0.15 1.42 0.01
 18.11.12 20:00 0.07 0.17 1.43 0.01
 -------- 21:00 0.06 0.16 1.42 0.01
 -------- 22:00 0.06 0.16 1.42 0.01
 -------- 23:00 0.05 0.13 1.42 0.01
 -------- 00:00 0.04 0.10 1.41 0.01
 19.11.12 01:00 0.04 0.09 1.42 0.00
 -------- 02:00 0.05 0.13 1.42 0.01
 -------- 03:00 0.05 0.12 1.42 0.00
 -------- 04:00 0.05 0.12 1.42 0.01
 -------- 05:00 0.06 0.14 1.42 0.01
 19.11.12 06:00 0.06 0.18 1.45 0.02
 -------- 07:00 0.06 0.19 1.45 0.01
 -------- 08:00 0.06 0.17 1.45 0.02
 -------- 09:00 0.06 0.18 1.45 0.02
 -------- 10:00 0.06 0.16 1.45 0.02
 19.11.12 11:00 0.06 0.19 1.48 0.03
 -------- 12:00 0.06 0.18 1.48 0.03
 -------- 13:00 0.06 0.19 1.48 0.03
 -------- 14:00 0.07 0.20 1.48 0.03
 -------- 15:00 0.07 0.22 1.49 0.04
 19.11.12 16:00 0.07 0.22 1.50 0.04
 -------- 17:00 0.07 0.21 1.48 0.03
 -------- 18:00 0.08 0.20 1.48 0.03
 -------- 19:00 0.08 0.21 1.51 0.03
 -------- 20:00 0.08 0.21 1.53 0.04
 19.11.12 21:00 0.08 0.21 1.55 0.07
 -------- 22:00 0.08 0.19 1.57 0.07
