 Date Time CO NO2 CHX NO
 27.09.12 12:00 0.05 0.21 1.47 0.05
 -------- 13:00 0.04 0.19 1.45 0.04
 -------- 14:00 0.04 0.18 1.44 0.03
 -------- 15:00 0.05 0.23 1.43 0.03
 -------- 16:00 0.06 0.27 1.45 0.04
 27.09.12 17:00 0.05 0.29 1.48 0.03
 -------- 18:00 0.05 0.33 1.45 0.04
 -------- 19:00 0.09 0.36 1.47 0.06
 -------- 20:00 0.13 0.36 1.50 0.07
 -------- 21:00 0.11 0.31 1.53 0.04
 27.09.12 22:00 0.10 0.26 1.48 0.02
 -------- 23:00 0.10 0.31 1.49 0.03
 -------- 00:00 0.10 0.35 1.49 0.04
 -------- 01:00 0.09 0.37 1.56 0.04
 -------- 02:00 0.07 0.24 1.75 0.01
 28.09.12 03:00 0.06 0.20 1.55 0.01
 -------- 04:00 0.06 0.19 1.60 0.01
 -------- 05:00 0.06 0.21 1.58 0.01
 -------- 06:00 0.08 0.26 1.70 0.01
 -------- 07:00 0.09 0.31 1.66 0.02
 28.09.12 08:00 0.10 0.31 1.56 0.02
 -------- 09:00 0.10 0.31 1.50 0.03
 -------- 10:00 0.11 0.33 1.52 0.04
 -------- 11:00 0.09 0.31 1.47 0.03
 -------- 12:00 0.09 0.25 1.52 0.02
 28.09.12 13:00 0.06 0.19 1.41 0.02
 -------- 14:00 0.07 0.20 1.42 0.01
 -------- 15:00 0.07 0.20 1.42 0.01
 -------- 16:00 0.08 0.24 1.44 0.01
 -------- 17:00 0.09 0.24 1.44 0.01
 28.09.12 18:00 0.09 0.33 1.47 0.02
 -------- 19:00 0.10 0.34 1.62 0.01
 -------- 20:00 0.09 0.30 1.57 0.01
 -------- 21:00 0.07 0.20 1.47 0.01
 -------- 22:00 0.07 0.14 1.38 0.01
 28.09.12 23:00 0.06 0.19 1.38 0.01
 -------- 00:00 0.06 0.17 1.36 0.01
 -------- 01:00 0.06 0.18 1.35 0.01
 -------- 02:00 0.06 0.19 1.38 0.01
 -------- 03:00 0.04 0.15 1.35 0.01
 29.09.12 04:00 0.04 0.10 1.37 0.01
 -------- 05:00 0.04 0.18 1.41 0.01
 -------- 06:00 0.05 0.19 1.40 0.01
 -------- 07:00 0.04 0.17 1.38 0.01
 -------- 08:00 0.06 0.18 1.38 0.01
 29.09.12 09:00 0.06 0.21 1.40 0.02
 -------- 10:00 0.06 0.20 1.41 0.02
 -------- 11:00 0.07 0.17 1.40 0.02
