 Date Time CO NO2 CHX NO
 01.12.12 00:00 0.13 0.26 1.73 0.19
 -------- 01:00 0.15 0.29 1.67 0.15
 -------- 02:00 0.09 0.30 1.59 0.06
 -------- 03:00 0.09 0.30 1.58 0.06
 -------- 04:00 0.09 0.31 1.62 0.07
 01.12.12 05:00 0.08 0.29 1.57 0.05
 -------- 06:00 0.06 0.20 1.50 0.01
 -------- 07:00 0.06 0.21 1.51 0.02
 -------- 08:00 0.07 0.20 1.50 0.02
 -------- 09:00 0.08 0.19 1.55 0.03
 01.12.12 10:00 0.08 0.18 1.54 0.06
 -------- 11:00 0.11 0.19 1.60 0.12
 -------- 12:00 0.15 0.25 1.61 0.17
 -------- 13:00 0.13 0.17 1.60 0.11
 -------- 14:00 0.14 0.18 1.63 0.13
 01.12.12 15:00 0.14 0.17 1.61 0.13
 -------- 16:00 0.13 0.19 1.63 0.14
 -------- 17:00 0.17 0.20 1.72 0.20
 -------- 18:00 0.17 0.19 1.72 0.21
 -------- 19:00 0.21 0.20 1.81 0.32
 01.12.12 20:00 0.21 0.20 1.82 0.33
 -------- 21:00 0.20 0.20 1.98 0.30
 -------- 22:00 0.19 0.19 1.98 0.25
 -------- 23:00 0.19 0.19 1.90 0.27
 -------- 00:00 0.15 0.18 1.69 0.17
 02.12.12 01:00 0.16 0.19 1.80 0.22
 -------- 02:00 0.20 0.17 1.86 0.30
 -------- 03:00 0.23 0.17 1.95 0.44
 -------- 04:00 0.21 0.17 1.89 0.35
 -------- 05:00 0.17 0.18 1.80 0.31
 02.12.12 06:00 0.11 0.18 1.66 0.17
 -------- 07:00 0.10 0.15 1.66 0.12
 -------- 08:00 0.09 0.15 1.66 0.08
 -------- 09:00 0.06 0.15 1.62 0.04
 -------- 10:00 0.07 0.15 1.64 0.05
 02.12.12 11:00 0.06 0.14 1.67 0.04
 -------- 12:00 0.06 0.15 1.54 0.05
 -------- 13:00 0.08 0.18 1.57 0.07
 -------- 14:00 0.07 0.19 1.59 0.07
 -------- 15:00 0.08 0.19 1.57 0.07
 02.12.12 16:00 0.09 0.20 1.58 0.07
 -------- 17:00 0.08 0.22 1.56 0.03
 -------- 18:00 0.07 0.21 1.59 0.03
 -------- 19:00 0.09 0.23 1.56 0.06
 -------- 20:00 0.07 0.21 1.54 0.05
 02.12.12 21:00 0.06 0.18 1.54 0.02
 -------- 22:00 0.06 0.18 1.52 0.01
 -------- 23:00 0.06 0.22 1.53 0.02
