 Date Time CO NO2 CHX NO
 21.09.12 12:00 0.09 0.37 1.81 0.03
 -------- 13:00 0.08 0.34 1.57 0.04
 -------- 14:00 0.07 0.21 1.45 0.02
 -------- 15:00 0.06 0.17 1.39 0.02
 -------- 16:00 0.06 0.17 1.42 0.01
 21.09.12 17:00 0.10 0.23 1.45 0.02
 -------- 18:00 0.27 0.43 1.62 0.10
 -------- 19:00 0.25 0.41 1.63 0.19
 -------- 20:00 0.11 0.26 1.46 0.07
 -------- 21:00 0.13 0.25 1.60 0.07
 21.09.12 22:00 0.11 0.26 1.57 0.06
 -------- 23:00 0.13 0.25 1.57 0.04
 -------- 00:00 0.14 0.24 1.51 0.03
 -------- 01:00 0.07 0.19 1.42 0.02
 -------- 02:00 0.06 0.17 1.41 0.02
 22.09.12 03:00 0.06 0.13 1.48 0.01
 -------- 04:00 0.05 0.13 1.59 0.01
 -------- 05:00 0.06 0.14 1.46 0.01
 -------- 06:00 0.06 0.17 1.48 0.02
 -------- 07:00 0.06 0.21 1.51 0.03
 22.09.12 08:00 0.09 0.23 1.51 0.07
 -------- 09:00 0.11 0.21 1.50 0.07
 -------- 10:00 0.10 0.19 1.43 0.05
 -------- 11:00 0.08 0.15 1.42 0.04
 -------- 12:00 0.07 0.12 1.41 0.03
 22.09.12 13:00 0.07 0.13 1.43 0.03
 -------- 14:00 0.06 0.12 1.44 0.02
 -------- 15:00 0.07 0.16 1.49 0.02
 -------- 16:00 0.07 0.18 1.59 0.02
 -------- 17:00 0.09 0.28 1.54 0.06
 22.09.12 18:00 0.15 0.32 1.78 0.11
 -------- 19:00 0.15 0.32 1.66 0.08
 -------- 20:00 0.15 0.32 1.58 0.04
 -------- 21:00 0.16 0.32 1.83 0.07
 -------- 22:00 0.16 0.34 1.87 0.08
 22.09.12 23:00 0.12 0.29 1.61 0.04
 -------- 00:00 0.08 0.22 1.49 0.02
 -------- 01:00 0.08 0.25 1.51 0.02
 -------- 02:00 0.07 0.24 1.49 0.02
 -------- 03:00 0.07 0.23 1.51 0.01
 23.09.12 04:00 0.06 0.20 1.48 0.01
 -------- 05:00 0.06 0.19 1.50 0.01
 -------- 06:00 0.08 0.21 1.48 0.01
 -------- 07:00 0.08 0.20 1.48 0.01
 -------- 08:00 0.08 0.20 1.48 0.02
 23.09.12 09:00 0.10 0.22 1.50 0.04
 -------- 10:00 0.11 0.24 1.53 0.06
 -------- 11:00 0.10 0.21 1.49 0.04
