 Date Time CO NO2 CHX NO
 17.01.13 11:00 0.06 0.23 1.50 0.02
 -------- 12:00 0.06 0.22 1.70 0.03
 -------- 13:00 0.06 0.21 1.79 0.03
 -------- 14:00 0.06 0.20 1.59 0.02
 -------- 15:00 0.07 0.21 1.50 0.02
 17.01.13 16:00 0.06 0.20 1.48 0.02
 -------- 17:00 0.06 0.21 1.49 0.01
 -------- 18:00 0.06 0.22 1.50 0.01
 -------- 19:00 0.07 0.22 1.50 0.01
 -------- 20:00 0.06 0.22 1.50 0.01
 17.01.13 21:00 0.06 0.22 1.50 0.01
 -------- 22:00 0.06 0.21 1.51 0.01
 -------- 23:00 0.06 0.20 1.50 0.01
 -------- 00:00 0.06 0.19 1.50 0.01
 -------- 01:00 0.06 0.19 1.50 0.01
 18.01.13 02:00 0.06 0.19 1.50 0.01
 -------- 03:00 0.05 0.18 1.50 0.00
 -------- 04:00 0.06 0.19 1.57 0.01
 -------- 05:00 0.06 0.18 1.62 0.01
 -------- 06:00 0.06 0.19 1.54 0.01
 18.01.13 07:00 0.06 0.20 1.54 0.02
 -------- 08:00 0.06 0.21 1.54 0.01
 -------- 09:00 0.07 0.24 1.56 0.02
 -------- 10:00 0.06 0.25 1.55 0.02
 -------- 11:00 0.06 0.24 1.55 0.03
 18.01.13 12:00 0.06 0.23 1.56 0.04
 -------- 13:00 0.06 0.21 1.55 0.03
 -------- 14:00 0.06 0.21 1.55 0.03
 -------- 15:00 0.07 0.23 1.57 0.03
 -------- 16:00 0.08 0.28 1.58 0.04
 18.01.13 17:00 0.08 0.29 1.58 0.03
 -------- 18:00 0.08 0.30 1.57 0.02
 -------- 19:00 0.08 0.29 1.58 0.02
 -------- 20:00 0.08 0.28 1.58 0.02
 -------- 21:00 0.08 0.28 1.58 0.02
 18.01.13 22:00 0.08 0.30 1.59 0.04
 -------- 23:00 0.08 0.29 1.59 0.02
 -------- 00:00 0.09 0.31 1.61 0.06
 -------- 01:00 0.12 0.32 1.63 0.09
 -------- 02:00 0.11 0.33 1.65 0.16
 19.01.13 03:00 0.11 0.34 1.69 0.14
 -------- 04:00 0.10 0.32 1.71 0.15
 -------- 05:00 0.12 0.33 1.73 0.14
 -------- 06:00 0.11 0.33 1.71 0.13
 -------- 07:00 0.11 0.33 1.74 0.13
 19.01.13 08:00 0.13 0.34 1.77 0.17
 -------- 09:00 0.18 0.35 1.83 0.23
 -------- 10:00 0.19 0.36 1.92 0.30
