 Date Time CO NO2 CHX NO
 04.10.12 12:00 0.14 0.22 1.56 0.14
 -------- 13:00 0.12 0.27 1.59 0.12
 -------- 14:00 0.12 0.28 1.60 0.09
 -------- 15:00 0.12 0.32 1.56 0.06
 -------- 16:00 0.13 0.34 1.56 0.05
 04.10.12 17:00 0.11 0.31 1.55 0.04
 -------- 18:00 0.13 0.36 1.59 0.05
 -------- 19:00 0.11 0.37 1.56 0.05
 -------- 20:00 0.10 0.33 1.51 0.03
 -------- 21:00 0.11 0.31 1.51 0.03
 04.10.12 22:00 0.12 0.31 1.53 0.04
 -------- 23:00 0.07 0.23 1.43 0.02
 -------- 00:00 0.06 0.19 1.38 0.01
 -------- 01:00 0.05 0.14 1.38 0.01
 -------- 02:00 0.05 0.15 1.37 0.01
 05.10.12 03:00 0.05 0.13 1.40 0.01
 -------- 04:00 0.05 0.18 1.41 0.01
 -------- 05:00 0.09 0.32 1.55 0.08
 -------- 06:00 0.13 0.28 1.64 0.16
 -------- 07:00 0.21 0.33 1.75 0.28
 05.10.12 08:00 0.27 0.33 2.00 0.46
 -------- 09:00 0.25 0.33 1.74 0.29
 -------- 10:00 0.17 0.34 1.67 0.24
 -------- 11:00 0.11 0.30 1.67 0.12
 -------- 12:00 0.09 0.24 1.51 0.07
 05.10.12 13:00 0.11 0.25 1.48 0.07
 -------- 14:00 0.11 0.27 1.51 0.08
 -------- 15:00 0.13 0.30 1.53 0.09
 -------- 16:00 0.11 0.35 1.53 0.07
 -------- 17:00 0.09 0.28 1.50 0.02
 05.10.12 18:00 0.10 0.29 1.50 0.03
 -------- 19:00 0.10 0.31 1.56 0.02
 -------- 20:00 0.09 0.27 1.60 0.02
 -------- 21:00 0.08 0.24 1.55 0.02
 -------- 22:00 0.08 0.25 1.59 0.02
 05.10.12 23:00 0.10 0.29 1.51 0.02
 -------- 00:00 0.11 0.30 1.54 0.04
 -------- 01:00 0.09 0.27 1.45 0.02
 -------- 02:00 0.06 0.19 1.40 0.01
 -------- 03:00 0.05 0.14 1.38 0.01
 06.10.12 04:00 0.06 0.16 1.39 0.01
 -------- 05:00 0.06 0.18 1.39 0.01
 -------- 06:00 0.06 0.19 1.39 0.01
 -------- 07:00 0.06 0.23 1.45 0.01
 -------- 08:00 0.09 0.25 1.47 0.04
 06.10.12 09:00 0.09 0.24 1.45 0.04
 -------- 10:00 0.11 0.24 1.52 0.06
 -------- 11:00 0.11 0.24 1.46 0.04
