 Date Time CO NO2 CHX NO
 12.02.13 00:00 0.08 0.29 1.69 0.05
 -------- 01:00 0.08 0.28 1.65 0.03
 -------- 02:00 0.06 0.29 1.57 0.02
 -------- 03:00 0.05 0.25 1.56 0.01
 -------- 04:00 0.04 0.21 1.86 0.01
 12.02.13 05:00 0.05 0.22 1.81 0.01
 -------- 06:00 0.06 0.25 1.79 0.01
 -------- 07:00 0.06 0.23 1.86 0.02
 -------- 08:00 0.06 0.20 1.61 0.02
 -------- 09:00 0.07 0.21 1.78 0.02
 12.02.13 10:00 0.07 0.23 1.56 0.02
 -------- 11:00 0.06 0.21 1.51 0.02
 -------- 12:00 0.06 0.24 1.55 0.02
 -------- 13:00 0.06 0.24 1.56 0.01
 -------- 14:00 0.06 0.21 1.48 0.01
 12.02.13 15:00 0.06 0.22 1.50 0.01
 -------- 16:00 0.06 0.22 1.48 0.01
 -------- 17:00 0.06 0.28 1.56 0.01
 -------- 18:00 0.07 0.29 1.49 0.01
 -------- 19:00 0.08 0.33 1.54 0.02
 12.02.13 20:00 0.07 0.28 1.61 0.01
 -------- 21:00 0.06 0.24 1.61 0.01
 -------- 22:00 0.06 0.24 1.52 0.01
 -------- 23:00 0.06 0.22 1.57 0.01
 -------- 00:00 0.06 0.21 1.56 0.00
 13.02.13 01:00 0.06 0.22 1.57 0.00
 -------- 02:00 0.06 0.25 1.71 0.01
 -------- 03:00 0.06 0.24 1.94 0.00
 -------- 04:00 0.06 0.24 1.88 0.01
 -------- 05:00 0.06 0.33 1.61 0.01
 13.02.13 06:00 0.06 0.35 1.53 0.02
 -------- 07:00 0.09 0.41 1.57 0.09
 -------- 08:00 0.09 0.44 1.63 0.12
 -------- 09:00 0.10 0.45 1.59 0.10
 -------- 10:00 0.08 0.42 1.56 0.08
 13.02.13 11:00 0.09 0.42 1.56 0.12
 -------- 12:00 0.09 0.40 1.60 0.12
 -------- 13:00 0.08 0.35 1.59 0.08
 -------- 14:00 0.08 0.33 1.63 0.06
 -------- 15:00 0.06 0.26 1.58 0.03
 13.02.13 16:00 0.08 0.33 1.60 0.04
 -------- 17:00 0.09 0.38 1.62 0.03
 -------- 18:00 0.11 0.47 1.67 0.05
 -------- 19:00 0.10 0.46 1.64 0.04
 -------- 20:00 0.11 0.48 1.64 0.07
 13.02.13 21:00 0.19 0.47 1.93 0.20
 -------- 22:00 0.15 0.48 1.73 0.11
 -------- 23:00 0.08 0.40 1.70 0.02
 -------- 00:00 0.08 0.41 2.09 0.02
