 Date Time CO NO2 CHX NO
 01.10.12 00:00 0.06 0.18 1.38 0.01
 -------- 01:00 0.06 0.13 1.38 0.01
 -------- 02:00 0.04 0.09 1.36 0.00
 -------- 03:00 0.04 0.08 1.36 0.00
 -------- 04:00 0.04 0.08 1.35 0.00
 01.10.12 05:00 0.04 0.08 1.35 0.00
 -------- 06:00 0.04 0.12 1.36 0.01
 -------- 07:00 0.06 0.17 1.37 0.01
 -------- 08:00 0.07 0.18 1.38 0.01
 -------- 09:00 0.07 0.19 1.39 0.02
 01.10.12 10:00 0.06 0.15 1.38 0.01
 -------- 11:00 0.06 0.13 1.38 0.02
 -------- 12:00 0.06 0.12 1.38 0.02
 -------- 13:00 0.06 0.14 1.38 0.02
 -------- 14:00 0.06 0.12 1.38 0.01
 01.10.12 15:00 0.06 0.13 1.37 0.01
 -------- 16:00 0.06 0.13 1.39 0.01
 -------- 17:00 0.06 0.15 1.39 0.01
 -------- 18:00 0.06 0.14 1.37 0.01
 -------- 19:00 0.07 0.18 1.41 0.01
 01.10.12 20:00 0.07 0.20 1.41 0.01
 -------- 21:00 0.10 0.32 1.45 0.03
 -------- 22:00 0.15 0.35 1.51 0.09
 -------- 23:00 0.17 0.33 1.56 0.19
 -------- 00:00 0.19 0.32 1.59 0.21
 02.10.12 01:00 0.17 0.29 1.60 0.20
 -------- 02:00 0.19 0.31 1.79 0.39
 -------- 03:00 0.22 0.23 1.97 0.40
 -------- 04:00 0.19 0.22 2.32 0.30
 -------- 05:00 0.13 0.25 1.73 0.20
 02.10.12 06:00 0.13 0.26 1.73 0.21
 -------- 07:00 0.19 0.28 1.74 0.25
 -------- 08:00 0.24 0.29 1.88 0.35
 -------- 09:00 0.27 0.33 2.07 0.45
 -------- 10:00 0.32 0.39 2.14 0.48
 02.10.12 11:00 0.25 0.42 1.83 0.34
 -------- 12:00 0.11 0.30 1.52 0.11
 -------- 13:00 0.06 0.20 1.44 0.04
 -------- 14:00 0.06 0.20 1.45 0.04
 -------- 15:00 0.05 0.18 1.42 0.02
 02.10.12 16:00 0.04 0.16 1.40 0.02
 -------- 17:00 0.07 0.24 1.40 0.03
 -------- 18:00 0.07 0.28 1.43 0.03
 -------- 19:00 0.11 0.33 1.48 0.05
 -------- 20:00 0.25 0.37 1.78 0.26
 02.10.12 21:00 0.21 0.37 1.88 0.26
 -------- 22:00 0.19 0.35 1.94 0.21
 -------- 23:00 0.17 0.34 1.86 0.22
 -------- 00:00 0.14 0.32 1.61 0.19
