 Date Time CO NO2 CHX NO
 20.09.12 12:00 0.08 0.31 1.52 0.06
 -------- 13:00 0.05 0.27 1.46 0.04
 -------- 14:00 0.05 0.19 1.48 0.02
 -------- 15:00 0.04 0.17 1.49 0.02
 -------- 16:00 0.05 0.24 1.48 0.02
 20.09.12 17:00 0.06 0.21 1.43 0.01
 -------- 18:00 0.09 0.28 1.47 0.01
 -------- 19:00 0.14 0.44 1.59 0.05
 -------- 20:00 0.26 0.55 1.78 0.25
 -------- 21:00 0.24 0.53 1.66 0.24
 20.09.12 22:00 0.13 0.47 1.62 0.06
 -------- 23:00 0.12 0.49 1.83 0.06
 -------- 00:00 0.11 0.41 1.65 0.03
 -------- 01:00 0.10 0.39 1.64 0.02
 -------- 02:00 0.11 0.43 1.77 0.06
 21.09.12 03:00 0.09 0.35 1.67 0.03
 -------- 04:00 0.09 0.36 1.72 0.04
 -------- 05:00 0.11 0.35 1.66 0.17
 -------- 06:00 0.17 0.33 1.72 0.32
 -------- 07:00 0.31 0.34 1.85 0.58
 21.09.12 08:00 0.25 0.35 1.79 0.44
 -------- 09:00 0.25 0.42 1.89 0.35
 -------- 10:00 0.15 0.43 1.83 0.12
 -------- 11:00 0.13 0.41 1.75 0.10
 -------- 12:00 0.10 0.41 1.89 0.03
 21.09.12 13:00 0.08 0.34 1.57 0.04
 -------- 14:00 0.07 0.21 1.45 0.02
 -------- 15:00 0.06 0.17 1.39 0.02
 -------- 16:00 0.06 0.17 1.42 0.01
 -------- 17:00 0.10 0.23 1.45 0.02
 21.09.12 18:00 0.27 0.43 1.62 0.10
 -------- 19:00 0.25 0.41 1.63 0.19
 -------- 20:00 0.11 0.26 1.46 0.07
 -------- 21:00 0.13 0.25 1.60 0.07
 -------- 22:00 0.11 0.26 1.57 0.06
 21.09.12 23:00 0.13 0.25 1.57 0.04
 -------- 00:00 0.14 0.24 1.51 0.03
 -------- 01:00 0.07 0.19 1.42 0.02
 -------- 02:00 0.06 0.17 1.41 0.02
 -------- 03:00 0.06 0.13 1.48 0.01
 22.09.12 04:00 0.05 0.13 1.59 0.01
 -------- 05:00 0.06 0.14 1.46 0.01
 -------- 06:00 0.06 0.17 1.48 0.02
 -------- 07:00 0.06 0.21 1.51 0.03
 -------- 08:00 0.09 0.23 1.51 0.07
 22.09.12 09:00 0.11 0.21 1.50 0.07
 -------- 10:00 0.10 0.19 1.43 0.05
 -------- 11:00 0.08 0.15 1.42 0.04
