 Date Time CO NO2 CHX NO
 06.01.13 00:00 0.10 0.26 1.60 0.03
 -------- 01:00 0.11 0.25 1.60 0.04
 -------- 02:00 0.08 0.24 1.54 0.02
 -------- 03:00 0.06 0.21 1.49 0.02
 -------- 04:00 0.05 0.18 1.47 0.01
 06.01.13 05:00 0.04 0.17 1.48 0.01
 -------- 06:00 0.06 0.21 1.48 0.03
 -------- 07:00 0.07 0.21 1.50 0.04
 -------- 08:00 0.06 0.21 1.50 0.02
 -------- 09:00 0.06 0.25 1.54 0.04
 06.01.13 10:00 0.08 0.25 1.55 0.05
 -------- 11:00 0.09 0.23 1.58 0.07
 -------- 12:00 0.08 0.21 1.56 0.05
 -------- 13:00 0.08 0.20 1.65 0.05
 -------- 14:00 0.06 0.19 1.53 0.03
 06.01.13 15:00 0.06 0.20 1.52 0.03
 -------- 16:00 0.06 0.19 1.52 0.03
 -------- 17:00 0.06 0.23 1.51 0.03
 -------- 18:00 0.06 0.23 1.50 0.03
 -------- 19:00 0.06 0.20 1.50 0.02
 06.01.13 20:00 0.06 0.20 1.49 0.02
 -------- 21:00 0.06 0.21 1.50 0.02
 -------- 22:00 0.06 0.19 1.49 0.02
 -------- 23:00 0.06 0.17 1.48 0.01
 -------- 00:00 0.06 0.14 1.48 0.01
 07.01.13 01:00 0.06 0.13 1.47 0.01
 -------- 02:00 0.05 0.12 1.46 0.01
 -------- 03:00 0.04 0.11 1.45 0.01
 -------- 04:00 0.04 0.13 1.45 0.01
 -------- 05:00 0.04 0.13 1.44 0.01
 07.01.13 06:00 0.05 0.14 1.45 0.01
 -------- 07:00 0.04 0.15 1.45 0.01
 -------- 08:00 0.06 0.19 1.47 0.02
 -------- 09:00 0.06 0.21 1.48 0.03
 -------- 10:00 0.06 0.20 1.48 0.02
 07.01.13 11:00 0.06 0.20 1.48 0.03
 -------- 12:00 0.06 0.18 1.49 0.03
 -------- 13:00 0.06 0.16 1.50 0.03
 -------- 14:00 0.06 0.15 1.53 0.03
 -------- 15:00 0.07 0.15 1.55 0.02
 07.01.13 16:00 0.07 0.18 1.50 0.03
 -------- 17:00 0.06 0.16 1.49 0.02
 -------- 18:00 0.06 0.17 1.53 0.06
 -------- 19:00 0.06 0.14 1.52 0.02
 -------- 20:00 0.06 0.15 1.52 0.02
 07.01.13 21:00 0.06 0.14 1.51 0.02
 -------- 22:00 0.06 0.12 1.51 0.01
 -------- 23:00 0.06 0.15 1.51 0.02
