 Date Time CO NO2 CHX NO
 03.12.12 23:00 0.04 0.13 1.92 0.01
 -------- 00:00 0.04 0.12 1.82 0.00
 -------- 01:00 0.04 0.10 1.60 0.00
 -------- 02:00 0.04 0.09 1.62 0.00
 -------- 03:00 0.04 0.09 1.48 0.00
 04.12.12 04:00 0.04 0.10 1.54 0.00
 -------- 05:00 0.04 0.10 1.77 0.00
 -------- 06:00 0.04 0.11 1.85 0.01
 -------- 07:00 0.04 0.11 1.59 0.01
 -------- 08:00 0.05 0.12 1.62 0.01
 04.12.12 09:00 0.06 0.14 1.65 0.02
 -------- 10:00 0.06 0.16 1.55 0.03
 -------- 11:00 0.06 0.17 1.61 0.05
 -------- 12:00 0.07 0.18 1.79 0.08
 -------- 13:00 0.09 0.21 1.80 0.13
 04.12.12 14:00 0.09 0.23 1.63 0.12
 -------- 15:00 0.09 0.20 1.62 0.14
 -------- 16:00 0.08 0.17 1.68 0.11
 -------- 17:00 0.11 0.16 1.60 0.12
 -------- 18:00 0.11 0.19 1.60 0.09
 04.12.12 19:00 0.07 0.18 1.52 0.03
 -------- 20:00 0.07 0.16 1.48 0.02
 -------- 21:00 0.06 0.15 1.46 0.01
 -------- 22:00 0.06 0.15 1.46 0.01
 -------- 23:00 0.07 0.17 1.45 0.01
 05.12.12 00:00 0.07 0.14 1.45 0.01
 -------- 01:00 0.05 0.11 1.44 0.01
 -------- 02:00 0.06 0.14 1.46 0.01
 -------- 03:00 0.05 0.15 1.45 0.01
 -------- 04:00 0.05 0.16 1.46 0.01
 05.12.12 05:00 0.05 0.13 1.44 0.01
 -------- 06:00 0.07 0.19 1.44 0.01
 -------- 07:00 0.08 0.22 1.45 0.01
 -------- 08:00 0.06 0.23 1.47 0.01
 -------- 09:00 0.07 0.28 1.49 0.02
 05.12.12 10:00 0.08 0.33 1.51 0.04
 -------- 11:00 0.07 0.25 1.47 0.03
 -------- 12:00 0.07 0.22 1.48 0.04
 -------- 13:00 0.09 0.26 1.50 0.05
 -------- 14:00 0.09 0.29 1.54 0.06
 05.12.12 15:00 0.08 0.28 1.50 0.05
 -------- 16:00 0.09 0.34 1.51 0.06
 -------- 17:00 0.11 0.36 1.51 0.06
 -------- 18:00 0.14 0.39 1.58 0.09
 -------- 19:00 0.18 0.41 1.65 0.20
 05.12.12 20:00 0.22 0.42 1.74 0.30
 -------- 21:00 0.19 0.42 1.73 0.26
 -------- 22:00 0.17 0.40 1.73 0.20
 -------- 23:00 0.16 0.39 1.70 0.19
