 Date Time CO NO2 CHX NO
 29.11.12 00:00 0.06 0.15 1.54 0.01
 -------- 01:00 0.05 0.17 1.52 0.02
 -------- 02:00 0.04 0.14 1.55 0.01
 -------- 03:00 0.04 0.12 1.53 0.01
 -------- 04:00 0.04 0.11 1.58 0.00
 29.11.12 05:00 0.05 0.13 1.52 0.01
 -------- 06:00 0.06 0.15 1.50 0.01
 -------- 07:00 0.06 0.17 1.50 0.02
 -------- 08:00 0.06 0.19 1.52 0.02
 -------- 09:00 0.07 0.20 1.50 0.03
 29.11.12 10:00 0.06 0.20 1.50 0.03
 -------- 11:00 0.05 0.19 1.49 0.03
 -------- 12:00 0.04 0.18 1.50 0.03
 -------- 13:00 0.05 0.15 1.53 0.03
 -------- 14:00 0.05 0.19 1.49 0.03
 29.11.12 15:00 0.05 0.20 1.49 0.03
 -------- 16:00 0.05 0.20 1.50 0.03
 -------- 17:00 0.05 0.20 1.50 0.03
 -------- 18:00 0.05 0.19 1.50 0.02
 -------- 19:00 0.06 0.18 1.49 0.02
 29.11.12 20:00 0.06 0.17 1.49 0.02
 -------- 21:00 0.06 0.17 1.49 0.02
 -------- 22:00 0.06 0.15 1.50 0.01
 -------- 23:00 0.05 0.16 1.51 0.02
 -------- 00:00 0.06 0.17 1.52 0.02
 30.11.12 01:00 0.04 0.16 1.54 0.02
 -------- 02:00 0.04 0.13 1.50 0.01
 -------- 03:00 0.04 0.12 1.49 0.01
 -------- 04:00 0.04 0.12 1.49 0.01
 -------- 05:00 0.04 0.12 1.49 0.01
 30.11.12 06:00 0.04 0.14 1.49 0.02
 -------- 07:00 0.05 0.14 1.50 0.02
 -------- 08:00 0.06 0.14 1.51 0.02
 -------- 09:00 0.05 0.15 1.51 0.02
 -------- 10:00 0.06 0.14 1.52 0.02
 30.11.12 11:00 0.06 0.15 1.53 0.03
 -------- 12:00 0.06 0.17 1.58 0.05
 -------- 13:00 0.06 0.16 1.60 0.05
 -------- 14:00 0.06 0.16 1.62 0.05
 -------- 15:00 0.06 0.16 1.60 0.05
 30.11.12 16:00 0.07 0.17 1.63 0.06
 -------- 17:00 0.06 0.17 1.64 0.06
 -------- 18:00 0.09 0.18 1.64 0.12
 -------- 19:00 0.12 0.19 1.67 0.18
 -------- 20:00 0.15 0.20 1.74 0.27
 30.11.12 21:00 0.21 0.22 1.86 0.33
 -------- 22:00 0.13 0.23 1.65 0.15
 -------- 23:00 0.15 0.24 1.71 0.19
