 Date Time CO NO2 CHX NO
 19.10.12 00:00 0.09 0.18 1.50 0.06
 -------- 01:00 0.08 0.18 1.49 0.07
 -------- 02:00 0.08 0.18 1.53 0.04
 -------- 03:00 0.08 0.18 1.51 0.03
 -------- 04:00 0.09 0.17 1.52 0.04
 19.10.12 05:00 0.08 0.18 1.53 0.06
 -------- 06:00 0.11 0.17 1.57 0.10
 -------- 07:00 0.16 0.17 1.64 0.21
 -------- 08:00 0.19 0.18 1.66 0.22
 -------- 09:00 0.24 0.20 1.75 0.31
 19.10.12 10:00 0.21 0.24 1.75 0.28
 -------- 11:00 0.19 0.30 1.73 0.27
 -------- 12:00 0.21 0.30 1.86 0.30
 -------- 13:00 0.15 0.27 1.64 0.17
 -------- 14:00 0.15 0.28 1.73 0.17
 19.10.12 15:00 0.14 0.27 1.61 0.13
 -------- 16:00 0.12 0.27 1.60 0.10
 -------- 17:00 0.11 0.27 1.56 0.07
 -------- 18:00 0.12 0.30 1.53 0.06
 -------- 19:00 0.11 0.30 1.55 0.05
 19.10.12 20:00 0.11 0.30 1.50 0.04
 -------- 21:00 0.11 0.31 1.56 0.05
 -------- 22:00 0.10 0.25 1.53 0.03
 -------- 23:00 0.10 0.23 1.47 0.02
 -------- 00:00 0.09 0.22 1.47 0.02
 20.10.12 01:00 0.09 0.22 1.47 0.02
 -------- 02:00 0.08 0.19 1.47 0.02
 -------- 03:00 0.06 0.12 1.41 0.01
 -------- 04:00 0.06 0.14 1.42 0.01
 -------- 05:00 0.06 0.14 1.41 0.01
 20.10.12 06:00 0.06 0.16 1.42 0.01
