 Date Time CO NO2 CHX NO
 01.02.13 00:00 0.07 0.25 1.58 0.02
 -------- 01:00 0.08 0.25 1.59 0.02
 -------- 02:00 0.06 0.25 1.59 0.01
 -------- 03:00 0.06 0.27 1.57 0.01
 -------- 04:00 0.06 0.25 1.57 0.01
 01.02.13 05:00 0.07 0.26 1.58 0.02
 -------- 06:00 0.08 0.30 1.60 0.04
 -------- 07:00 0.09 0.30 1.61 0.04
 -------- 08:00 0.10 0.31 1.69 0.05
 -------- 09:00 0.11 0.32 1.62 0.05
 01.02.13 10:00 0.10 0.33 1.62 0.07
 -------- 11:00 0.10 0.33 1.62 0.07
 -------- 12:00 0.10 0.32 1.62 0.08
 -------- 13:00 0.10 0.32 1.63 0.08
 -------- 14:00 0.09 0.29 1.62 0.06
 01.02.13 15:00 0.08 0.29 1.60 0.05
 -------- 16:00 0.08 0.32 1.60 0.06
 -------- 17:00 0.09 0.34 1.64 0.07
 -------- 18:00 0.10 0.36 1.63 0.07
 -------- 19:00 0.13 0.37 1.66 0.07
 01.02.13 20:00 0.10 0.37 1.64 0.07
 -------- 21:00 0.11 0.37 1.66 0.07
 -------- 22:00 0.11 0.38 1.66 0.07
 -------- 23:00 0.11 0.38 1.69 0.10
 -------- 00:00 0.09 0.31 1.71 0.03
 02.02.13 01:00 0.08 0.34 1.64 0.04
 -------- 02:00 0.08 0.33 1.62 0.04
 -------- 03:00 0.08 0.33 1.57 0.03
 -------- 04:00 0.09 0.32 1.61 0.10
 -------- 05:00 0.06 0.32 1.56 0.04
 02.02.13 06:00 0.07 0.33 1.57 0.04
 -------- 07:00 0.08 0.34 1.63 0.09
 -------- 08:00 0.09 0.36 1.73 0.11
 -------- 09:00 0.09 0.35 1.61 0.08
 -------- 10:00 0.10 0.35 1.61 0.08
 02.02.13 11:00 0.11 0.36 1.67 0.12
 -------- 12:00 0.10 0.34 1.62 0.08
 -------- 13:00 0.09 0.32 1.57 0.06
 -------- 14:00 0.09 0.32 1.56 0.06
 -------- 15:00 0.09 0.32 1.58 0.06
 02.02.13 16:00 0.09 0.36 1.62 0.06
 -------- 17:00 0.09 0.39 1.67 0.05
 -------- 18:00 0.08 0.37 1.66 0.03
 -------- 19:00 0.10 0.40 1.65 0.05
 -------- 20:00 0.11 0.40 1.67 0.06
 02.02.13 21:00 0.14 0.39 1.69 0.11
 -------- 22:00 0.13 0.38 1.67 0.09
 -------- 23:00 0.12 0.37 1.65 0.09
