 Date Time CO NO2 CHX NO
 08.02.13 00:00 0.05 0.23 1.47 0.01
 -------- 01:00 0.04 0.21 1.46 0.01
 -------- 02:00 0.04 0.22 1.46 0.01
 -------- 03:00 0.04 0.21 1.45 0.01
 -------- 04:00 0.04 0.21 1.45 0.01
 08.02.13 05:00 0.05 0.25 1.45 0.01
 -------- 06:00 0.06 0.30 1.47 0.01
 -------- 07:00 0.07 0.29 1.48 0.02
 -------- 08:00 0.08 0.29 1.49 0.02
 -------- 09:00 0.08 0.31 1.48 0.02
 08.02.13 10:00 0.07 0.30 1.48 0.03
 -------- 11:00 0.09 0.31 1.51 0.04
 -------- 12:00 0.07 0.28 1.50 0.03
 -------- 13:00 0.07 0.27 1.16 0.03
 -------- 14:00 0.04 0.26 ---- 0.03
 08.02.13 15:00 0.05 0.26 ---- 0.03
 -------- 16:00 0.09 0.26 ---- 0.02
 -------- 17:00 0.10 0.29 ---- 0.03
 -------- 18:00 0.10 0.30 ---- 0.02
 -------- 19:00 0.10 0.32 ---- 0.02
 08.02.13 20:00 0.10 0.29 ---- 0.02
 -------- 21:00 0.10 0.28 ---- 0.01
 -------- 22:00 0.10 0.22 ---- 0.01
 -------- 23:00 0.10 0.22 ---- 0.01
 -------- 00:00 0.10 0.23 ---- 0.01
 09.02.13 01:00 0.08 0.24 ---- 0.01
 -------- 02:00 0.04 0.16 ---- 0.02
 -------- 03:00 0.04 0.17 ---- 0.02
 -------- 04:00 0.04 0.17 ---- 0.01
 -------- 05:00 0.04 0.21 ---- 0.01
 09.02.13 06:00 0.04 0.24 ---- 0.01
 -------- 07:00 0.04 0.24 ---- 0.01
 -------- 08:00 0.06 0.28 ---- 0.01
 -------- 09:00 0.06 0.26 ---- 0.01
 -------- 10:00 0.06 0.24 ---- 0.01
 09.02.13 11:00 0.06 0.21 ---- 0.01
 -------- 12:00 0.07 0.27 ---- 0.02
 -------- 13:00 0.07 0.28 ---- 0.02
 -------- 14:00 0.06 0.27 ---- 0.02
 -------- 15:00 0.06 0.26 ---- 0.02
 09.02.13 16:00 0.06 0.25 ---- 0.01
 -------- 17:00 0.06 0.26 ---- 0.01
 -------- 18:00 0.07 0.27 ---- 0.01
 -------- 19:00 0.06 0.25 ---- 0.01
 -------- 20:00 0.06 0.22 ---- 0.01
 09.02.13 21:00 0.05 0.23 ---- 0.01
 -------- 22:00 0.05 0.21 ---- 0.01
 -------- 23:00 0.04 0.20 ---- 0.00
