 Date Time CO NO2 CHX NO
 15.01.13 12:00 0.09 0.37 1.54 0.07
 -------- 13:00 0.09 0.36 1.55 0.07
 -------- 14:00 0.10 0.38 1.57 0.09
 -------- 15:00 0.08 0.38 1.56 0.08
 -------- 16:00 0.09 0.37 1.54 0.06
 15.01.13 17:00 0.08 0.40 1.55 0.05
 -------- 18:00 0.10 0.43 1.61 0.08
 -------- 19:00 0.11 0.45 1.66 0.12
 -------- 20:00 0.11 0.43 1.62 0.10
 -------- 21:00 0.11 0.44 1.65 0.10
 15.01.13 22:00 0.11 0.45 1.66 0.11
 -------- 23:00 0.11 0.43 1.59 0.06
 -------- 00:00 0.06 0.40 1.55 0.03
 -------- 01:00 0.07 0.41 1.56 0.03
 -------- 02:00 0.07 0.40 1.72 0.03
 16.01.13 03:00 0.06 0.40 1.64 0.05
 -------- 04:00 0.05 0.35 1.50 0.01
 -------- 05:00 0.05 0.37 1.51 0.02
 -------- 06:00 0.05 0.34 1.48 0.02
 -------- 07:00 0.07 0.36 1.50 0.03
 16.01.13 08:00 0.07 0.39 1.53 0.04
 -------- 09:00 0.09 0.42 1.56 0.07
 -------- 10:00 0.09 0.41 1.55 0.07
 -------- 11:00 0.10 0.41 1.58 0.11
 -------- 12:00 0.10 0.40 1.59 0.14
 16.01.13 13:00 0.10 0.41 1.60 0.15
 -------- 14:00 0.11 0.43 1.72 0.18
 -------- 15:00 0.12 0.42 1.66 0.17
 -------- 16:00 0.13 0.44 1.68 0.21
 -------- 17:00 0.11 0.41 1.82 0.12
 16.01.13 18:00 0.09 0.38 1.64 0.06
 -------- 19:00 0.08 0.36 1.64 0.05
 -------- 20:00 0.07 0.34 1.62 0.04
 -------- 21:00 0.06 0.32 1.69 0.03
 -------- 22:00 0.06 0.32 2.18 0.02
 16.01.13 23:00 0.06 0.29 2.27 0.01
 -------- 00:00 0.06 0.30 1.75 0.01
 -------- 01:00 0.06 0.29 1.66 0.01
 -------- 02:00 0.06 0.26 1.58 0.01
 -------- 03:00 0.05 0.24 1.55 0.01
 17.01.13 04:00 0.06 0.23 1.54 0.01
 -------- 05:00 0.06 0.23 1.56 0.01
 -------- 06:00 0.06 0.23 1.65 0.01
 -------- 07:00 0.07 0.25 1.68 0.01
 -------- 08:00 0.08 0.25 1.78 0.02
 17.01.13 09:00 0.07 0.25 1.93 0.02
 -------- 10:00 0.08 0.28 1.71 0.02
 -------- 11:00 0.07 0.24 1.55 0.02
