 Date Time CO NO2 CHX NO
 15.12.12 12:00 0.08 0.29 1.67 0.11
 -------- 13:00 0.08 0.27 1.60 0.09
 -------- 14:00 0.07 0.26 1.56 0.07
 -------- 15:00 0.08 0.28 1.56 0.06
 -------- 16:00 0.12 0.34 1.70 0.10
 15.12.12 17:00 0.10 0.38 1.69 0.11
 -------- 18:00 0.10 0.38 1.71 0.12
 -------- 19:00 0.10 0.36 1.63 0.07
 -------- 20:00 0.09 0.35 1.61 0.07
 -------- 21:00 0.08 0.30 1.56 0.05
 15.12.12 22:00 0.06 0.24 1.53 0.02
 -------- 23:00 0.06 0.24 1.53 0.02
 -------- 00:00 0.06 0.24 1.54 0.02
 -------- 01:00 0.06 0.25 1.55 0.02
 -------- 02:00 0.06 0.24 1.55 0.01
 16.12.12 03:00 0.06 0.24 1.55 0.01
 -------- 04:00 0.06 0.26 1.57 0.02
 -------- 05:00 0.06 0.28 1.58 0.03
 -------- 06:00 0.06 0.29 1.63 0.05
 -------- 07:00 0.08 0.31 1.69 0.10
 16.12.12 08:00 0.09 0.31 1.72 0.12
 -------- 09:00 0.09 0.30 1.68 0.11
 -------- 10:00 0.07 0.26 1.60 0.04
 -------- 11:00 0.08 0.25 1.60 0.06
 -------- 12:00 0.08 0.25 1.60 0.07
 16.12.12 13:00 0.09 0.25 1.61 0.08
 -------- 14:00 0.09 0.26 1.60 0.07
 -------- 15:00 0.08 0.28 1.58 0.06
 -------- 16:00 0.10 0.35 1.62 0.10
 -------- 17:00 0.09 0.36 1.62 0.08
 16.12.12 18:00 0.10 0.38 1.67 0.08
 -------- 19:00 0.12 0.39 1.84 0.15
 -------- 20:00 0.11 0.39 1.84 0.15
 -------- 21:00 0.13 0.39 1.79 0.18
 -------- 22:00 0.13 0.38 1.81 0.17
 16.12.12 23:00 0.12 0.37 1.90 0.19
 -------- 00:00 0.11 0.36 1.87 0.18
 -------- 01:00 0.09 0.33 1.86 0.07
 -------- 02:00 0.08 0.33 2.12 0.06
 -------- 03:00 0.09 0.31 2.35 0.11
 17.12.12 04:00 0.09 0.32 2.51 0.11
 -------- 05:00 0.10 0.32 2.82 0.16
 -------- 06:00 0.18 0.36 2.55 0.37
 -------- 07:00 0.16 0.36 1.94 0.32
 -------- 08:00 0.42 0.52 2.34 1.06
 17.12.12 09:00 0.30 0.45 2.07 0.69
 -------- 10:00 0.21 0.43 1.86 0.46
 -------- 11:00 0.21 0.47 1.85 0.49
