 Date Time CO NO2 CHX NO
 07.03.13 00:00 0.08 0.67 ---- 0.01
 -------- 01:00 0.08 0.63 ---- 0.01
 -------- 02:00 0.07 0.60 ---- 0.01
 -------- 03:00 0.06 0.58 ---- 0.01
 -------- 04:00 0.06 0.58 ---- 0.00
 07.03.13 05:00 0.06 0.62 ---- 0.01
 -------- 06:00 0.08 0.67 ---- 0.01
 -------- 07:00 0.08 0.69 ---- 0.01
 -------- 08:00 0.09 0.69 ---- 0.01
 -------- 09:00 0.09 0.67 ---- 0.01
 07.03.13 10:00 0.09 0.66 ---- 0.01
 -------- 11:00 0.08 0.58 ---- 0.02
 -------- 12:00 0.06 0.52 ---- 0.01
 -------- 13:00 0.06 0.51 ---- 0.01
 -------- 14:00 0.06 0.49 ---- 0.01
 07.03.13 15:00 0.06 0.46 ---- 0.01
 -------- 16:00 0.05 0.42 ---- 0.01
 -------- 17:00 0.05 0.40 ---- 0.01
 -------- 18:00 0.06 0.42 ---- 0.01
 -------- 19:00 0.06 0.45 ---- 0.01
 07.03.13 20:00 0.06 0.48 ---- 0.01
 -------- 21:00 0.06 0.52 ---- 0.01
 -------- 22:00 0.07 0.52 ---- 0.01
 -------- 23:00 0.08 0.54 ---- 0.01
 -------- 00:00 0.07 0.54 ---- 0.01
 08.03.13 01:00 0.08 0.57 ---- 0.01
 -------- 02:00 0.08 0.57 ---- 0.01
 -------- 03:00 0.08 0.60 ---- 0.01
 -------- 04:00 0.06 0.55 ---- 0.01
 -------- 05:00 0.06 0.53 ---- 0.01
 08.03.13 06:00 0.06 0.47 ---- 0.00
 -------- 07:00 0.04 0.41 ---- 0.00
 -------- 08:00 0.04 0.36 ---- 0.00
 -------- 09:00 0.04 0.35 ---- 0.01
 -------- 10:00 0.04 0.33 ---- 0.01
 08.03.13 11:00 0.04 0.33 ---- 0.01
 -------- 12:00 0.05 0.35 ---- 0.01
 -------- 13:00 0.06 0.34 ---- 0.01
 -------- 14:00 0.06 0.36 ---- 0.01
 -------- 15:00 0.06 0.38 ---- 0.01
 08.03.13 16:00 0.06 0.39 ---- 0.01
 -------- 17:00 0.06 0.43 ---- 0.01
 -------- 18:00 0.06 0.49 ---- 0.01
 -------- 19:00 0.07 0.53 ---- 0.01
 -------- 20:00 0.08 0.57 ---- 0.01
 08.03.13 21:00 0.09 0.59 ---- 0.01
 -------- 22:00 0.10 0.66 ---- 0.03
 -------- 23:00 0.10 0.68 ---- 0.04
