 Date Time CO NO2 CHX NO
 14.02.13 00:00 0.08 0.40 1.93 0.02
 -------- 01:00 0.08 0.38 1.65 0.01
 -------- 02:00 0.08 0.35 1.62 0.01
 -------- 03:00 0.08 0.37 1.57 0.01
 -------- 04:00 0.08 0.41 1.57 0.02
 14.02.13 05:00 0.09 0.43 1.58 0.06
 -------- 06:00 0.11 0.42 1.59 0.10
 -------- 07:00 0.09 0.33 1.55 0.02
 -------- 08:00 0.09 0.30 1.56 0.02
 -------- 09:00 0.15 0.40 1.62 0.11
 14.02.13 10:00 0.16 0.41 1.69 0.16
 -------- 11:00 0.17 0.45 1.72 0.28
 -------- 12:00 0.13 0.41 1.63 0.14
 -------- 13:00 0.09 0.37 1.58 0.09
 -------- 14:00 0.10 0.40 1.60 0.12
 14.02.13 15:00 0.09 0.38 1.57 0.08
 -------- 16:00 0.08 0.39 1.61 0.06
 -------- 17:00 0.08 0.41 1.58 0.06
 -------- 18:00 0.08 0.44 1.57 0.05
 -------- 19:00 0.09 0.44 1.56 0.03
 14.02.13 20:00 0.09 0.46 1.61 0.04
 -------- 21:00 0.09 0.46 1.86 0.05
 -------- 22:00 0.11 0.44 2.24 0.04
 -------- 23:00 0.10 0.43 2.25 0.04
 -------- 00:00 0.09 0.42 2.23 0.03
 15.02.13 01:00 0.08 0.44 2.06 0.02
 -------- 02:00 0.08 0.44 2.06 0.03
 -------- 03:00 0.08 0.42 1.94 0.02
 -------- 04:00 0.08 0.43 1.97 0.05
 -------- 05:00 0.09 0.43 2.03 0.06
 15.02.13 06:00 0.09 0.41 2.57 0.03
 -------- 07:00 0.08 0.40 2.11 0.03
 -------- 08:00 0.10 0.42 2.52 0.04
 -------- 09:00 0.09 0.40 2.66 0.04
 -------- 10:00 0.12 0.41 2.49 0.08
 15.02.13 11:00 0.11 0.42 1.84 0.11
 -------- 12:00 0.15 0.46 1.74 0.24
 -------- 13:00 0.16 0.47 1.72 0.21
 -------- 14:00 0.13 0.45 1.67 0.18
 -------- 15:00 0.12 0.41 1.67 0.11
 15.02.13 16:00 0.12 0.44 1.75 0.11
 -------- 17:00 0.11 0.47 1.77 0.09
 -------- 18:00 0.09 0.44 1.63 0.03
 -------- 19:00 0.12 0.50 1.83 0.07
 -------- 20:00 0.13 0.53 1.85 0.10
 15.02.13 21:00 0.12 0.53 1.99 0.08
 -------- 22:00 0.11 0.52 1.91 0.08
 -------- 23:00 0.11 0.46 1.96 0.03
 -------- 00:00 0.12 0.49 2.22 0.06
