 Date Time CO NO2 CHX NO
 11.01.13 12:00 0.09 0.30 ---- 0.10
 -------- 13:00 0.11 0.30 ---- 0.10
 -------- 14:00 0.10 0.31 ---- 0.10
 -------- 15:00 0.10 0.33 ---- 0.10
 -------- 16:00 0.08 0.28 ---- 0.05
 11.01.13 17:00 0.09 0.32 0.24 0.06
 -------- 18:00 0.08 0.28 ---- 0.03
 -------- 19:00 0.08 0.28 ---- 0.03
 -------- 20:00 0.08 0.26 ---- 0.03
 -------- 21:00 0.06 0.24 ---- 0.02
 11.01.13 22:00 0.07 0.23 ---- 0.02
 -------- 23:00 0.08 0.23 ---- 0.01
 -------- 00:00 0.08 0.21 ---- 0.01
 -------- 01:00 0.06 0.17 ---- 0.01
 -------- 02:00 0.08 0.22 ---- 0.01
 12.01.13 03:00 0.08 0.22 ---- 0.01
 -------- 04:00 0.07 0.22 ---- 0.01
 -------- 05:00 0.08 0.24 ---- 0.01
 -------- 06:00 0.08 0.24 ---- 0.01
 -------- 07:00 0.07 0.23 1.81 0.01
 12.01.13 08:00 0.09 0.27 1.87 0.04
 -------- 09:00 0.13 0.29 1.82 0.13
 -------- 10:00 0.10 0.27 1.62 0.06
 -------- 11:00 0.10 0.24 1.63 0.06
 -------- 12:00 0.12 0.25 1.67 0.10
 12.01.13 13:00 0.11 0.24 1.68 0.09
 -------- 14:00 0.13 0.28 1.70 0.16
 -------- 15:00 0.18 0.32 1.76 0.23
 -------- 16:00 0.17 0.33 1.78 0.25
 -------- 17:00 0.17 0.32 1.78 0.25
 12.01.13 18:00 0.18 0.32 1.86 0.29
 -------- 19:00 0.19 0.33 1.88 0.32
 -------- 20:00 0.20 0.33 1.90 0.32
 -------- 21:00 0.22 0.34 1.94 0.40
 -------- 22:00 0.21 0.34 1.90 0.34
 12.01.13 23:00 0.20 0.33 1.98 0.30
 -------- 00:00 0.19 0.32 1.99 0.27
 -------- 01:00 0.24 0.33 2.18 0.39
 -------- 02:00 0.15 0.31 1.92 0.20
 -------- 03:00 0.12 0.29 1.88 0.16
 13.01.13 04:00 0.13 0.30 1.97 0.20
 -------- 05:00 0.13 0.30 1.86 0.18
 -------- 06:00 0.11 0.30 1.75 0.13
 -------- 07:00 0.09 0.28 1.65 0.05
 -------- 08:00 0.10 0.28 1.66 0.07
 13.01.13 09:00 0.10 0.29 1.65 0.10
 -------- 10:00 0.10 0.29 1.66 0.10
 -------- 11:00 0.10 0.27 1.63 0.09
