 Date Time CO NO2 CHX NO
 01.02.13 12:00 0.10 0.31 1.62 0.07
 -------- 13:00 0.10 0.32 1.63 0.08
 -------- 14:00 0.09 0.29 1.62 0.06
 -------- 15:00 0.08 0.29 1.60 0.05
 -------- 16:00 0.08 0.32 1.60 0.06
 01.02.13 17:00 0.09 0.34 1.64 0.07
 -------- 18:00 0.10 0.36 1.63 0.07
 -------- 19:00 0.13 0.37 1.66 0.07
 -------- 20:00 0.10 0.37 1.64 0.07
 -------- 21:00 0.11 0.37 1.66 0.07
 01.02.13 22:00 0.11 0.38 1.66 0.07
 -------- 23:00 0.11 0.38 1.69 0.10
 -------- 00:00 0.09 0.31 1.71 0.03
 -------- 01:00 0.08 0.34 1.64 0.04
 -------- 02:00 0.08 0.33 1.62 0.04
 02.02.13 03:00 0.08 0.33 1.57 0.03
 -------- 04:00 0.09 0.32 1.61 0.10
 -------- 05:00 0.06 0.32 1.56 0.04
 -------- 06:00 0.07 0.33 1.57 0.04
 -------- 07:00 0.08 0.34 1.63 0.09
 02.02.13 08:00 0.09 0.36 1.73 0.11
 -------- 09:00 0.09 0.35 1.61 0.08
 -------- 10:00 0.10 0.35 1.61 0.08
 -------- 11:00 0.11 0.36 1.67 0.12
 -------- 12:00 0.10 0.34 1.62 0.08
 02.02.13 13:00 0.09 0.32 1.57 0.06
 -------- 14:00 0.09 0.32 1.56 0.06
 -------- 15:00 0.09 0.32 1.58 0.06
 -------- 16:00 0.09 0.36 1.62 0.06
 -------- 17:00 0.09 0.39 1.67 0.05
 02.02.13 18:00 0.08 0.37 1.66 0.03
 -------- 19:00 0.10 0.40 1.65 0.05
 -------- 20:00 0.11 0.40 1.67 0.06
 -------- 21:00 0.14 0.39 1.69 0.11
 -------- 22:00 0.13 0.38 1.67 0.09
 02.02.13 23:00 0.12 0.37 1.65 0.09
 -------- 00:00 0.11 0.36 1.61 0.07
 -------- 01:00 0.11 0.35 1.67 0.08
 -------- 02:00 0.10 0.36 1.60 0.08
 -------- 03:00 0.10 0.34 1.58 0.03
 03.02.13 04:00 0.10 0.31 1.55 0.02
 -------- 05:00 0.08 0.25 1.53 0.01
 -------- 06:00 0.08 0.27 1.52 0.01
 -------- 07:00 0.07 0.27 1.51 0.01
 -------- 08:00 0.06 0.27 1.50 0.01
 03.02.13 09:00 0.06 0.29 1.50 0.01
 -------- 10:00 0.06 0.31 1.51 0.02
 -------- 11:00 0.06 0.27 1.48 0.02
