 Date Time CO NO2 CHX NO
 25.01.13 12:00 ---- 0.23 1.51 0.05
 -------- 13:00 ---- 0.29 1.54 0.07
 -------- 14:00 ---- 0.35 1.64 0.10
 -------- 15:00 ---- 0.37 1.61 0.11
 -------- 16:00 ---- 0.38 1.60 0.09
 25.01.13 17:00 ---- 0.42 1.61 0.09
 -------- 18:00 ---- 0.43 1.59 0.05
 -------- 19:00 ---- 0.42 1.58 0.05
 -------- 20:00 ---- 0.40 1.56 0.04
 -------- 21:00 ---- 0.40 1.54 0.04
 25.01.13 22:00 ---- 0.40 1.58 0.05
 -------- 23:00 ---- 0.42 1.59 0.08
 -------- 00:00 ---- 0.42 1.62 0.10
 -------- 01:00 ---- 0.41 1.59 0.10
 -------- 02:00 ---- 0.42 1.60 0.10
 26.01.13 03:00 ---- 0.41 1.56 0.08
 -------- 04:00 ---- 0.39 1.55 0.05
 -------- 05:00 ---- 0.40 1.57 0.08
 -------- 06:00 ---- 0.40 1.57 0.07
 -------- 07:00 ---- 0.38 1.54 0.03
 26.01.13 08:00 ---- 0.39 1.61 0.05
 -------- 09:00 ---- 0.41 1.66 0.10
 -------- 10:00 ---- 0.41 1.72 0.15
 -------- 11:00 0.10 0.41 1.71 0.17
 -------- 12:00 0.11 0.40 1.74 0.17
 26.01.13 13:00 0.11 0.39 1.71 0.16
 -------- 14:00 0.10 0.38 1.69 0.13
 -------- 15:00 0.11 0.41 1.76 0.14
 -------- 16:00 0.11 0.43 1.71 0.13
 -------- 17:00 0.11 0.44 1.70 0.11
 26.01.13 18:00 0.12 0.47 1.75 0.13
 -------- 19:00 0.12 0.46 1.71 0.12
 -------- 20:00 0.09 0.44 1.66 0.08
 -------- 21:00 0.08 0.39 1.59 0.03
 -------- 22:00 0.10 0.43 1.64 0.07
 26.01.13 23:00 0.09 0.42 1.67 0.08
 -------- 00:00 0.13 0.43 1.76 0.16
 -------- 01:00 0.09 0.43 1.67 0.09
 -------- 02:00 0.08 0.43 1.64 0.05
 -------- 03:00 0.07 0.42 1.63 0.04
 27.01.13 04:00 0.08 0.42 1.63 0.04
 -------- 05:00 0.06 0.40 1.58 0.02
 -------- 06:00 0.06 0.36 1.56 0.01
 -------- 07:00 0.06 0.43 1.60 0.02
 -------- 08:00 0.07 0.41 1.61 0.03
 27.01.13 09:00 0.13 0.47 1.77 0.16
 -------- 10:00 0.14 0.46 1.78 0.23
 -------- 11:00 0.15 0.44 1.77 0.22
