 Date Time CO NO2 CHX NO
 23.01.13 00:00 0.08 0.45 1.59 0.13
 -------- 01:00 0.06 0.43 1.56 0.10
 -------- 02:00 0.06 0.42 1.55 0.10
 -------- 03:00 0.06 0.40 1.51 0.05
 -------- 04:00 0.06 0.41 1.51 0.06
 23.01.13 05:00 0.07 0.44 1.54 0.14
 -------- 06:00 0.07 0.41 1.61 0.11
 -------- 07:00 0.07 0.41 1.65 0.12
 -------- 08:00 0.11 0.42 1.71 0.17
 -------- 09:00 0.16 0.46 1.80 0.29
 23.01.13 10:00 0.20 0.49 1.89 0.39
 -------- 11:00 0.19 0.48 1.94 0.36
 -------- 12:00 0.19 0.49 1.94 0.40
 -------- 13:00 0.15 0.44 1.78 0.29
 -------- 14:00 0.12 0.41 1.73 0.22
 23.01.13 15:00 0.11 0.41 1.70 0.20
 -------- 16:00 0.09 0.41 1.60 0.13
 -------- 17:00 0.10 0.45 1.63 0.15
 -------- 18:00 0.14 0.48 1.88 0.23
 -------- 19:00 0.11 0.46 1.66 0.15
 23.01.13 20:00 0.14 0.47 1.73 0.16
 -------- 21:00 0.13 0.47 1.69 0.21
 -------- 22:00 0.07 0.33 1.54 0.05
 -------- 23:00 0.06 0.40 1.54 0.06
 -------- 00:00 0.09 0.41 1.56 0.06
 24.01.13 01:00 0.09 0.45 1.61 0.19
 -------- 02:00 0.09 0.43 1.66 0.17
 -------- 03:00 0.11 0.45 1.82 0.23
 -------- 04:00 0.18 0.46 1.97 0.44
 -------- 05:00 0.31 0.55 2.56 0.80
 24.01.13 06:00 0.33 0.69 2.41 1.34
 -------- 07:00 0.23 0.58 2.11 0.74
 -------- 08:00 0.25 0.60 2.17 0.77
 -------- 09:00 0.27 0.60 2.22 0.79
 -------- 10:00 0.29 0.63 2.39 0.84
 24.01.13 11:00 0.19 0.53 2.18 0.47
 -------- 12:00 0.15 0.47 1.89 0.32
 -------- 13:00 0.15 0.48 1.84 0.32
 -------- 14:00 0.13 0.48 1.75 0.27
 -------- 15:00 0.15 0.49 1.75 0.30
 24.01.13 16:00 0.15 0.49 1.78 0.30
 -------- 17:00 ---- 0.53 1.85 0.24
 -------- 18:00 ---- 0.40 1.53 0.03
 -------- 19:00 ---- 0.36 1.51 0.02
 -------- 20:00 ---- 0.34 1.51 0.02
 24.01.13 21:00 ---- 0.36 1.51 0.02
 -------- 22:00 ---- 0.38 1.51 0.03
 -------- 23:00 ---- 0.28 1.48 0.01
 -------- 00:00 ---- 0.30 1.48 0.01
