 Date Time CO NO2 CHX NO
 02.12.12 00:00 0.15 0.18 1.69 0.17
 -------- 01:00 0.16 0.19 1.80 0.22
 -------- 02:00 0.20 0.17 1.86 0.30
 -------- 03:00 0.23 0.17 1.95 0.44
 -------- 04:00 0.21 0.17 1.89 0.35
 02.12.12 05:00 0.17 0.18 1.80 0.31
 -------- 06:00 0.11 0.18 1.66 0.17
 -------- 07:00 0.10 0.15 1.66 0.12
 -------- 08:00 0.09 0.15 1.66 0.08
 -------- 09:00 0.06 0.15 1.62 0.04
 02.12.12 10:00 0.07 0.15 1.64 0.05
 -------- 11:00 0.06 0.14 1.67 0.04
 -------- 12:00 0.06 0.15 1.54 0.05
 -------- 13:00 0.08 0.18 1.57 0.07
 -------- 14:00 0.07 0.19 1.59 0.07
 02.12.12 15:00 0.08 0.19 1.57 0.07
 -------- 16:00 0.09 0.20 1.58 0.07
 -------- 17:00 0.08 0.22 1.56 0.03
 -------- 18:00 0.07 0.21 1.59 0.03
 -------- 19:00 0.09 0.23 1.56 0.06
 02.12.12 20:00 0.07 0.21 1.54 0.05
 -------- 21:00 0.06 0.18 1.54 0.02
 -------- 22:00 0.06 0.18 1.52 0.01
 -------- 23:00 0.06 0.22 1.53 0.02
 -------- 00:00 0.06 0.24 1.52 0.03
 03.12.12 01:00 0.07 0.28 1.69 0.05
 -------- 02:00 0.08 0.30 1.59 0.05
 -------- 03:00 0.05 0.27 1.52 0.02
 -------- 04:00 0.04 0.23 1.52 0.01
 -------- 05:00 0.04 0.22 1.53 0.01
 03.12.12 06:00 0.04 0.17 1.51 0.01
 -------- 07:00 0.04 0.18 1.52 0.01
 -------- 08:00 0.06 0.25 1.65 0.02
 -------- 09:00 0.07 0.29 1.57 0.03
 -------- 10:00 0.07 0.30 1.61 0.05
 03.12.12 11:00 0.06 0.25 1.55 0.05
 -------- 12:00 0.05 0.18 1.53 0.02
 -------- 13:00 0.06 0.20 1.54 0.03
 -------- 14:00 0.06 0.19 1.52 0.02
 -------- 15:00 0.06 0.17 1.52 0.02
 03.12.12 16:00 0.06 0.20 1.51 0.02
 -------- 17:00 0.06 0.19 1.52 0.02
 -------- 18:00 0.06 0.17 1.50 0.01
 -------- 19:00 0.07 0.17 1.54 0.01
 -------- 20:00 0.06 0.15 1.71 0.01
 03.12.12 21:00 0.06 0.17 1.90 0.01
 -------- 22:00 0.06 0.14 1.86 0.01
 -------- 23:00 0.05 0.14 1.93 0.01
