 Date Time CO NO2 CHX NO
 06.12.12 00:00 0.09 0.36 1.62 0.07
 -------- 01:00 0.10 0.36 1.67 0.12
 -------- 02:00 0.09 0.37 1.79 0.09
 -------- 03:00 0.09 0.37 1.61 0.19
 -------- 04:00 0.08 0.33 1.54 0.10
 06.12.12 05:00 0.07 0.32 1.51 0.08
 -------- 06:00 0.08 0.32 1.53 0.12
 -------- 07:00 0.10 0.32 1.55 0.13
 -------- 08:00 0.11 0.32 1.54 0.12
 -------- 09:00 0.10 0.31 1.52 0.10
 06.12.12 10:00 0.09 0.30 1.52 0.10
 -------- 11:00 0.10 0.31 1.52 0.12
 -------- 12:00 0.09 0.29 1.51 0.09
 -------- 13:00 0.09 0.29 1.50 0.08
 -------- 14:00 0.08 0.28 1.49 0.07
 06.12.12 15:00 0.09 0.29 1.52 0.07
 -------- 16:00 0.08 0.28 1.50 0.06
 -------- 17:00 0.09 0.25 1.49 0.04
 -------- 18:00 0.06 0.24 1.47 0.02
 -------- 19:00 0.07 0.22 1.46 0.02
 06.12.12 20:00 0.07 0.26 1.47 0.04
 -------- 21:00 0.08 0.27 1.50 0.05
 -------- 22:00 0.06 0.24 1.50 0.02
 -------- 23:00 0.06 0.23 1.50 0.02
 -------- 00:00 0.05 0.17 1.48 0.01
 07.12.12 01:00 0.04 0.14 1.46 0.01
 -------- 02:00 0.04 0.12 1.49 0.00
 -------- 03:00 0.04 0.12 1.47 0.00
 -------- 04:00 0.04 0.09 1.48 0.00
 -------- 05:00 0.04 0.11 1.44 0.00
 07.12.12 06:00 0.05 0.13 1.46 0.01
 -------- 07:00 0.06 0.13 1.46 0.01
 -------- 08:00 0.06 0.17 1.45 0.02
 -------- 09:00 0.07 0.21 1.48 0.03
 -------- 10:00 0.07 0.23 1.49 0.04
 07.12.12 11:00 0.08 0.25 1.48 0.05
 -------- 12:00 0.09 0.25 1.49 0.05
 -------- 13:00 0.07 0.20 1.46 0.03
 -------- 14:00 0.08 0.25 1.52 0.05
 -------- 15:00 0.08 0.25 1.53 0.05
 07.12.12 16:00 0.08 0.26 1.59 0.05
 -------- 17:00 0.08 0.26 1.58 0.05
 -------- 18:00 0.08 0.24 1.56 0.05
 -------- 19:00 0.09 0.21 1.54 0.03
 -------- 20:00 0.08 0.21 1.58 0.05
 07.12.12 21:00 0.08 0.19 1.61 0.03
 -------- 22:00 0.07 0.17 1.54 0.03
 -------- 23:00 0.07 0.17 1.97 0.02
