 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 19.12.12 12:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 19.12.12 17:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
 19.12.12 22:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 20.12.12 03:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 20.12.12 08:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 20.12.12 13:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 20.12.12 18:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 20.12.12 23:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 21.12.12 04:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.36 ---- ---- ---- ---- ---- ---- ---- ----
 21.12.12 09:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
