 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 04.02.13 12:00 0.51 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.44 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 17:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.08 ---- ---- ---- 0.20 ---- ---- ---- ----
 -------- 21:00 0.09 ---- ---- ---- 0.19 ---- ---- ---- ----
 04.02.13 22:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 05.02.13 03:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.06 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.06 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 05.02.13 08:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 05.02.13 13:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 05.02.13 18:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 05.02.13 23:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 06.02.13 04:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 06.02.13 09:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
