 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 26.01.13 12:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.26 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 26.01.13 17:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.37 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.36 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 26.01.13 22:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 27.01.13 03:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 27.01.13 08:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 27.01.13 13:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 27.01.13 18:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 27.01.13 23:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.26 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 28.01.13 04:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 28.01.13 09:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.26 ---- ---- ---- ---- ---- ---- ---- ----
