 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 01.02.13 00:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 01.02.13 05:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
 01.02.13 10:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 01.02.13 15:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 01.02.13 20:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 02.02.13 01:00 0.26 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
 02.02.13 06:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.26 ---- ---- ---- ---- ---- ---- ---- ----
 02.02.13 11:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 02.02.13 16:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.26 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 02.02.13 21:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
