 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 20.12.12 12:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 20.12.12 17:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 20.12.12 22:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 21.12.12 03:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 21.12.12 08:00 0.36 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 21.12.12 13:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.39 ---- ---- ---- ---- ---- ---- ---- ----
 21.12.12 18:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.37 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.41 ---- ---- ---- ---- ---- ---- ---- ----
 21.12.12 23:00 0.40 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.37 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 22.12.12 04:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 22.12.12 09:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.38 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.38 ---- ---- ---- ---- ---- ---- ---- ----
