 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 10.01.13 00:00 0.23 ---- ---- ---- 0.29 ---- ---- ---- ----
 -------- 01:00 0.19 ---- ---- ---- 0.27 ---- ---- ---- ----
 -------- 02:00 0.14 ---- ---- ---- 0.24 ---- ---- ---- ----
 -------- 03:00 0.10 ---- ---- ---- 0.20 ---- ---- ---- ----
 -------- 04:00 0.08 ---- ---- ---- 0.24 ---- ---- ---- ----
 10.01.13 05:00 0.08 ---- ---- ---- 0.24 ---- ---- ---- ----
 -------- 06:00 0.09 ---- ---- ---- 0.29 ---- ---- ---- ----
 -------- 07:00 0.14 ---- ---- ---- 0.30 ---- ---- ---- ----
 -------- 08:00 0.17 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 09:00 0.18 ---- ---- ---- 0.34 ---- ---- ---- ----
 10.01.13 10:00 0.21 ---- ---- ---- 0.40 ---- ---- ---- ----
 -------- 11:00 0.22 ---- ---- ---- 0.37 ---- ---- ---- ----
 -------- 12:00 0.21 ---- ---- ---- 0.38 ---- ---- ---- ----
 -------- 13:00 0.22 ---- ---- ---- 0.38 ---- ---- ---- ----
 -------- 14:00 0.21 ---- ---- ---- 0.38 ---- ---- ---- ----
 10.01.13 15:00 0.20 ---- ---- ---- 0.38 ---- ---- ---- ----
 -------- 16:00 0.21 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 17:00 0.21 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 18:00 0.22 ---- ---- ---- 0.37 ---- ---- ---- ----
 -------- 19:00 0.20 ---- ---- ---- 0.32 ---- ---- ---- ----
 10.01.13 20:00 0.19 ---- ---- ---- 0.32 ---- ---- ---- ----
 -------- 21:00 0.18 ---- ---- ---- 0.32 ---- ---- ---- ----
 -------- 22:00 0.20 ---- ---- ---- 0.34 ---- ---- ---- ----
 -------- 23:00 0.20 ---- ---- ---- 0.33 ---- ---- ---- ----
 -------- 00:00 0.19 ---- ---- ---- 0.35 ---- ---- ---- ----
 11.01.13 01:00 0.16 ---- ---- ---- 0.33 ---- ---- ---- ----
 -------- 02:00 0.13 ---- ---- ---- 0.38 ---- ---- ---- ----
 -------- 03:00 0.09 ---- ---- ---- 0.37 ---- ---- ---- ----
 -------- 04:00 0.08 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 05:00 0.08 ---- ---- ---- 0.34 ---- ---- ---- ----
 11.01.13 06:00 0.11 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 07:00 0.15 ---- ---- ---- 0.37 ---- ---- ---- ----
 -------- 08:00 0.20 ---- ---- ---- 0.44 ---- ---- ---- ----
 -------- 09:00 0.20 ---- ---- ---- 0.46 ---- ---- ---- ----
 -------- 10:00 0.22 ---- ---- ---- 0.47 ---- ---- ---- ----
 11.01.13 11:00 0.20 ---- ---- ---- 0.48 ---- ---- ---- ----
 -------- 12:00 0.20 ---- ---- ---- 0.50 ---- ---- ---- ----
 -------- 13:00 0.22 ---- ---- ---- 0.53 ---- ---- ---- ----
 -------- 14:00 0.23 ---- ---- ---- 0.44 ---- ---- ---- ----
 -------- 15:00 0.25 ---- ---- ---- 0.48 ---- ---- ---- ----
 11.01.13 16:00 0.25 ---- ---- ---- 0.52 ---- ---- ---- ----
 -------- 17:00 0.28 ---- ---- ---- 0.47 ---- ---- ---- ----
 -------- 18:00 0.27 ---- ---- ---- 0.38 ---- ---- ---- ----
 -------- 19:00 0.26 ---- ---- ---- 0.37 ---- ---- ---- ----
 -------- 20:00 0.27 ---- ---- ---- 0.40 ---- ---- ---- ----
 11.01.13 21:00 0.29 ---- ---- ---- 0.42 ---- ---- ---- ----
 -------- 22:00 0.29 ---- ---- ---- 0.34 ---- ---- ---- ----
 -------- 23:00 0.29 ---- ---- ---- 0.34 ---- ---- ---- ----
 -------- 00:00 0.30 ---- ---- ---- 0.31 ---- ---- ---- ----
