 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 03.02.13 00:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 03.02.13 05:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 03.02.13 10:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.10 ---- ---- ---- 0.25 ---- ---- ---- ----
 -------- 14:00 0.10 ---- ---- ---- 0.24 ---- ---- ---- ----
 03.02.13 15:00 0.10 ---- ---- ---- 0.26 ---- ---- ---- ----
 -------- 16:00 0.13 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 17:00 0.13 ---- ---- ---- 0.37 ---- ---- ---- ----
 -------- 18:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 03.02.13 20:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 01:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 06:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.49 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.59 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 11:00 0.63 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.52 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.44 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 16:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
