 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 24.12.12 00:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 24.12.12 05:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.43 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.43 ---- ---- ---- ---- ---- ---- ---- ----
 24.12.12 10:00 0.38 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.41 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.42 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.39 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.38 ---- ---- ---- ---- ---- ---- ---- ----
 24.12.12 15:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
 24.12.12 20:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 25.12.12 01:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 25.12.12 06:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 25.12.12 11:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
 25.12.12 16:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 25.12.12 21:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
