 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 12.01.13 12:00 0.37 ---- ---- ---- 0.34 ---- ---- ---- ----
 -------- 13:00 0.38 ---- ---- ---- 0.33 ---- ---- ---- ----
 -------- 14:00 0.31 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 15:00 0.30 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 16:00 0.34 ---- ---- ---- 0.42 ---- ---- ---- ----
 12.01.13 17:00 0.38 ---- ---- ---- 0.46 ---- ---- ---- ----
 -------- 18:00 0.43 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 19:00 0.44 ---- ---- ---- 0.37 ---- ---- ---- ----
 -------- 20:00 0.46 ---- ---- ---- 0.39 ---- ---- ---- ----
 -------- 21:00 0.48 ---- ---- ---- 0.35 ---- ---- ---- ----
 12.01.13 22:00 0.43 ---- ---- ---- 0.36 ---- ---- ---- ----
 -------- 23:00 0.43 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.39 ---- ---- ---- 0.26 ---- ---- ---- ----
 -------- 01:00 0.39 ---- ---- ---- 0.35 ---- ---- ---- ----
 -------- 02:00 0.28 ---- ---- ---- 0.34 ---- ---- ---- ----
 13.01.13 03:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.15 ---- ---- ---- 0.24 ---- ---- ---- ----
 -------- 05:00 0.14 ---- ---- ---- 0.25 ---- ---- ---- ----
 -------- 06:00 0.11 ---- ---- ---- 0.12 ---- ---- ---- ----
 -------- 07:00 0.09 ---- ---- ---- 0.27 ---- ---- ---- ----
 13.01.13 08:00 0.13 ---- ---- ---- 0.22 ---- ---- ---- ----
 -------- 09:00 0.15 ---- ---- ---- 0.25 ---- ---- ---- ----
 -------- 10:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.20 ---- ---- ---- 0.33 ---- ---- ---- ----
 -------- 12:00 0.19 ---- ---- ---- 0.16 ---- ---- ---- ----
 13.01.13 13:00 0.21 ---- ---- ---- 0.15 ---- ---- ---- ----
 -------- 14:00 0.23 ---- ---- ---- 0.28 ---- ---- ---- ----
 -------- 15:00 0.21 ---- ---- ---- 0.24 ---- ---- ---- ----
 -------- 16:00 0.19 ---- ---- ---- 0.27 ---- ---- ---- ----
 -------- 17:00 0.22 ---- ---- ---- 0.28 ---- ---- ---- ----
 13.01.13 18:00 0.25 ---- ---- ---- 0.26 ---- ---- ---- ----
 -------- 19:00 0.24 ---- ---- ---- 0.27 ---- ---- ---- ----
 -------- 20:00 0.25 ---- ---- ---- 0.28 ---- ---- ---- ----
 -------- 21:00 0.24 ---- ---- ---- 0.29 ---- ---- ---- ----
 -------- 22:00 0.24 ---- ---- ---- 0.27 ---- ---- ---- ----
 13.01.13 23:00 0.25 ---- ---- ---- 0.29 ---- ---- ---- ----
 -------- 00:00 0.21 ---- ---- ---- 0.27 ---- ---- ---- ----
 -------- 01:00 0.19 ---- ---- ---- 0.25 ---- ---- ---- ----
 -------- 02:00 0.15 ---- ---- ---- 0.20 ---- ---- ---- ----
 -------- 03:00 0.11 ---- ---- ---- 0.18 ---- ---- ---- ----
 14.01.13 04:00 0.10 ---- ---- ---- 0.18 ---- ---- ---- ----
 -------- 05:00 0.10 ---- ---- ---- 0.24 ---- ---- ---- ----
 -------- 06:00 0.13 ---- ---- ---- 0.25 ---- ---- ---- ----
 -------- 07:00 0.19 ---- ---- ---- 0.30 ---- ---- ---- ----
 -------- 08:00 0.25 ---- ---- ---- 0.35 ---- ---- ---- ----
 14.01.13 09:00 0.24 ---- ---- ---- 0.39 ---- ---- ---- ----
 -------- 10:00 0.29 ---- ---- ---- 0.38 ---- ---- ---- ----
 -------- 11:00 0.31 ---- ---- ---- 0.41 ---- ---- ---- ----
 -------- 12:00 0.32 ---- ---- ---- 0.46 ---- ---- ---- ----
