 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 23.12.12 12:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.35 ---- ---- ---- ---- ---- ---- ---- ----
 23.12.12 17:00 0.34 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.41 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.41 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.39 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 23.12.12 22:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 24.12.12 03:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 24.12.12 08:00 0.43 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.43 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.38 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.41 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.42 ---- ---- ---- ---- ---- ---- ---- ----
 24.12.12 13:00 0.39 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.38 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 24.12.12 18:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 24.12.12 23:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 25.12.12 04:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 25.12.12 09:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
