 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 29.01.13 12:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 29.01.13 17:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 18:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
 29.01.13 22:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 30.01.13 03:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 30.01.13 08:00 0.26 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 30.01.13 13:00 0.26 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 30.01.13 18:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 30.01.13 23:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 31.01.13 04:00 0.07 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.06 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.07 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 31.01.13 09:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
