 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 15.12.12 12:00 0.26 ---- ---- ---- 0.44 ---- ---- ---- ----
 -------- 13:00 0.25 ---- ---- ---- 0.41 ---- ---- ---- ----
 -------- 14:00 0.25 ---- ---- ---- 0.40 ---- ---- ---- ----
 -------- 15:00 0.25 ---- ---- ---- 0.40 ---- ---- ---- ----
 -------- 16:00 0.23 ---- ---- ---- 0.44 ---- ---- ---- ----
 15.12.12 17:00 0.23 ---- ---- ---- 0.46 ---- ---- ---- ----
 -------- 18:00 0.22 ---- ---- ---- 0.43 ---- ---- ---- ----
 -------- 19:00 0.22 ---- ---- ---- 0.41 ---- ---- ---- ----
 -------- 20:00 0.20 ---- ---- ---- 0.42 ---- ---- ---- ----
 -------- 21:00 0.25 ---- ---- ---- 0.40 ---- ---- ---- ----
 15.12.12 22:00 0.23 ---- ---- ---- 0.41 ---- ---- ---- ----
 -------- 23:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 16.12.12 03:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 16.12.12 08:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 16.12.12 13:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 16.12.12 18:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.32 ---- ---- ---- ---- ---- ---- ---- ----
 16.12.12 23:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.30 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.27 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 17.12.12 04:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.29 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.38 ---- ---- ---- ---- ---- ---- ---- ----
 17.12.12 09:00 0.41 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.41 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.45 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.46 ---- ---- ---- ---- ---- ---- ---- ----
