 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 28.12.12 12:00 0.24 ---- ---- ---- 0.28 ---- ---- ---- ----
 -------- 13:00 0.25 ---- ---- ---- 0.34 ---- ---- ---- ----
 -------- 14:00 0.24 ---- ---- ---- 0.32 ---- ---- ---- ----
 -------- 15:00 0.25 ---- ---- ---- 0.29 ---- ---- ---- ----
 -------- 16:00 0.28 ---- ---- ---- 0.32 ---- ---- ---- ----
 28.12.12 17:00 0.25 ---- ---- ---- 0.33 ---- ---- ---- ----
 -------- 18:00 0.24 ---- ---- ---- 0.30 ---- ---- ---- ----
 -------- 19:00 0.26 ---- ---- ---- 0.30 ---- ---- ---- ----
 -------- 20:00 0.26 ---- ---- ---- 0.32 ---- ---- ---- ----
 -------- 21:00 0.23 ---- ---- ---- 0.30 ---- ---- ---- ----
 28.12.12 22:00 0.25 ---- ---- ---- 0.26 ---- ---- ---- ----
 -------- 23:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 29.12.12 03:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 29.12.12 08:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 29.12.12 13:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 29.12.12 18:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.20 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 22:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 29.12.12 23:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 30.12.12 04:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.07 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.07 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 30.12.12 09:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.18 ---- ---- ---- ---- ---- ---- ---- ----
