 Date Time CO SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Метаксилол
 03.02.13 12:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 13:00 0.10 ---- ---- ---- 0.25 ---- ---- ---- ----
 -------- 14:00 0.10 ---- ---- ---- 0.24 ---- ---- ---- ----
 -------- 15:00 0.10 ---- ---- ---- 0.26 ---- ---- ---- ----
 -------- 16:00 0.13 ---- ---- ---- 0.36 ---- ---- ---- ----
 03.02.13 17:00 0.13 ---- ---- ---- 0.37 ---- ---- ---- ----
 -------- 18:00 0.16 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 21:00 0.23 ---- ---- ---- ---- ---- ---- ---- ----
 03.02.13 22:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 23:00 0.25 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 03:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 04:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.21 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.28 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 08:00 0.33 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 09:00 0.49 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.59 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.63 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.52 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 13:00 0.44 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 14:00 0.31 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 15:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 16:00 0.17 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 17:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 18:00 0.11 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 19:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 20:00 0.08 ---- ---- ---- 0.20 ---- ---- ---- ----
 -------- 21:00 0.09 ---- ---- ---- 0.19 ---- ---- ---- ----
 -------- 22:00 0.14 ---- ---- ---- ---- ---- ---- ---- ----
 04.02.13 23:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 00:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 01:00 0.12 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 02:00 0.09 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 03:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 05.02.13 04:00 0.06 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 05:00 0.06 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 06:00 0.08 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 07:00 0.10 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 08:00 0.13 ---- ---- ---- ---- ---- ---- ---- ----
 05.02.13 09:00 0.15 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 10:00 0.19 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 11:00 0.22 ---- ---- ---- ---- ---- ---- ---- ----
 -------- 12:00 0.24 ---- ---- ---- ---- ---- ---- ---- ----
